MmbCode,Cluster,AnniPresenza,GareMedie,EtaUltima,AnniDaChurn
TRL145 ,1,2,12.0,70.0,1
TRL146 ,0,4,37.5,65.0,5
TRL166 ,3,5,111.0,81.0,4
TRL175 ,1,1,11.0,78.0,7
TRL200 ,0,7,18.857142857142858,89.0,1
TRL212 ,1,3,9.0,80.0,6
TRL235 ,0,7,19.428571428571427,85.0,2
TRL240 ,1,4,10.5,86.0,5
TRL253 ,1,1,11.0,78.0,7
TRL260 ,1,5,6.2,87.0,4
TRL308 ,1,4,47.0,83.0,5
TRL312 ,0,6,49.833333333333336,66.0,3
TRL329 ,1,1,7.0,69.0,8
TRL331 ,1,2,3.0,89.0,7
TRL338 ,0,8,56.5,83.0,1
TRL341 ,1,2,5.0,74.0,6
TRL350 ,0,8,46.75,70.0,1
TRL360 ,0,6,40.833333333333336,74.0,3
TRL374 ,1,2,1.5,80.0,6
TRL387 ,1,2,12.5,73.0,6
TRL388 ,4,1,1.0,27.0,8
TRL391 ,4,2,2.0,22.0,6
TRL392 ,1,2,12.0,89.0,4
TRL393 ,1,1,1.0,75.0,8
TRL396 ,4,1,1.0,19.0,8
TRL397 ,4,1,1.0,19.0,7
TRL402 ,4,1,1.0,23.0,7
TRL406 ,1,1,1.0,57.0,5
TRL407 ,4,1,1.0,19.0,6
TRL408 ,4,1,6.0,21.0,6
TRL409 ,4,1,1.0,17.0,6
TRL410 ,1,3,8.0,73.0,4
TRL411 ,1,2,5.5,56.0,2
TRL413 ,4,1,1.0,15.0,6
TRL414 ,4,1,1.0,16.0,6
TRL427 ,1,1,1.0,64.0,5
TRL432 ,1,2,4.5,86.0,2
TRL434 ,1,1,1.0,59.0,4
TRL436 ,4,1,1.0,4.0,4
TRL437 ,0,3,3.3333333333333335,58.0,1
TRL441 ,1,1,28.0,62.0,2
TRL445 ,0,2,29.5,85.0,1
TRL448 ,1,1,3.0,74.0,1
TRL450 ,4,1,1.0,18.0,1
TRL451 ,1,1,20.0,56.0,1
TRM001 ,1,2,9.0,66.0,6
TRM002 ,1,4,35.0,72.0,5
TRM008 ,0,3,24.0,94.0,6
TRM012 ,1,1,20.0,72.0,8
TRM025 ,1,2,4.5,79.0,6
TRM032 ,1,3,10.333333333333334,78.0,6
TRM034 ,0,5,27.4,74.0,4
TRM039 ,4,1,3.0,26.0,6
TRN017 ,0,7,91.28571428571429,92.0,1
TRN027 ,3,4,194.5,82.0,5
TRN029 ,1,3,28.666666666666668,94.0,6
TRN031 ,1,2,2.5,59.0,7
TRN036 ,0,5,28.8,88.0,4
TRN052 ,1,1,3.0,78.0,5
TRN067 ,1,2,3.0,86.0,6
TRN071 ,1,3,2.0,91.0,6
TRN085 ,1,3,25.666666666666668,86.0,6
TRN092 ,0,5,8.6,82.0,4
TRN097 ,3,4,155.75,87.0,5
TRN100 ,1,1,17.0,70.0,8
TRN105 ,1,2,2.0,73.0,6
TRN116 ,0,4,43.75,62.0,5
TRN118 ,4,3,24.333333333333332,23.0,5
TRN121 ,1,4,14.25,74.0,5
TRN122 ,1,2,35.5,78.0,6
TRN134 ,1,1,1.0,57.0,2
TRN141 ,1,1,3.0,60.0,3
TRN146 ,1,4,19.5,77.0,5
TRN147 ,1,2,12.5,87.0,6
TRN165 ,1,4,29.5,93.0,5
TRN166 ,1,4,11.0,62.0,5
TRN171 ,1,3,8.333333333333334,76.0,6
TRN186 ,3,4,128.25,69.0,5
TRN190 ,1,1,1.0,106.0,7
TRN191 ,0,6,38.0,81.0,1
TRN205 ,0,4,54.5,84.0,5
TRN208 ,0,5,17.4,79.0,4
TRN215 ,1,4,33.25,71.0,5
TRN229 ,1,3,23.333333333333332,79.0,6
TRN231 ,0,5,80.4,82.0,3
TRN237 ,1,3,2.0,94.0,6
TRN249 ,3,4,92.0,78.0,5
TRN257 ,0,6,8.833333333333334,75.0,1
TRN273 ,0,4,44.0,85.0,5
TRN276 ,1,1,9.0,89.0,8
TRN289 ,1,4,18.75,89.0,5
TRN290 ,1,2,16.0,80.0,7
TRN295 ,0,7,78.71428571428571,90.0,1
TRN305 ,1,2,1.5,69.0,2
TRN306 ,1,4,20.75,89.0,5
TRN321 ,1,1,9.0,55.0,6
TRN331 ,1,3,26.666666666666668,94.0,5
TRN345 ,1,1,10.0,73.0,8
TRN350 ,0,4,71.75,88.0,5
TRN359 ,0,4,17.5,79.0,4
TRN383 ,1,3,45.333333333333336,84.0,6
TRN392 ,1,1,8.0,79.0,6
TRN398 ,3,5,55.2,81.0,4
TRN409 ,0,5,68.0,78.0,4
TRN411 ,3,6,81.16666666666667,37.0,3
TRN412 ,1,1,8.0,81.0,8
TRN429 ,0,5,36.2,76.0,3
TRN431 ,1,2,15.0,76.0,7
TRN437 ,1,3,22.333333333333332,82.0,5
TRN443 ,1,1,1.0,74.0,8
TRN456 ,0,6,41.0,75.0,3
TRN458 ,1,1,7.0,69.0,8
TRN459 ,1,1,7.0,99.0,8
TRN460 ,1,3,2.0,87.0,6
TRN461 ,0,4,17.75,85.0,3
TRN473 ,0,8,31.75,79.0,1
TRN484 ,1,2,9.0,89.0,6
TRN485 ,1,4,26.75,59.0,5
TRN495 ,4,1,1.0,17.0,7
TRN499 ,4,1,1.0,16.0,6
TRN513 ,1,1,3.0,51.0,2
TRN517 ,1,1,4.0,58.0,2
TRP011 ,0,8,17.625,80.0,1
TRP020 ,3,4,35.0,79.0,5
TRP047 ,0,6,15.5,74.0,1
TRP059 ,1,2,3.5,82.0,6
TRP064 ,1,4,11.0,82.0,5
TRP065 ,1,1,2.0,78.0,6
TRP070 ,1,1,1.0,80.0,4
TRP074 ,1,1,1.0,77.0,1
TRR014 ,1,3,15.0,86.0,6
TRR020 ,0,5,21.4,83.0,4
TRR024 ,1,1,5.0,74.0,7
TRR049 ,0,6,29.833333333333332,75.0,2
TRR057 ,3,8,113.875,73.0,1
TRR059 ,1,3,30.0,80.0,6
TRR068 ,1,3,3.0,96.0,6
TRR069 ,1,4,33.5,94.0,5
TRR080 ,1,4,14.75,72.0,5
TRR096 ,1,3,15.333333333333334,70.0,6
TRR097 ,3,4,108.5,81.0,5
TRR105 ,1,1,13.0,63.0,8
TRR107 ,1,1,13.0,87.0,8
TRR125 ,3,4,109.5,72.0,5
TRR166 ,1,1,14.0,71.0,4
TRR205 ,1,2,10.0,84.0,7
TRR206 ,0,6,65.83333333333333,87.0,3
TRR272 ,1,1,2.0,78.0,3
TRR307 ,1,4,22.25,78.0,5
TRR323 ,1,3,2.6666666666666665,77.0,6
TRR328 ,4,1,5.0,33.0,8
TRR329 ,4,1,1.0,21.0,8
TRR332 ,4,2,1.5,20.0,7
TRR335 ,1,1,1.0,86.0,7
TRR336 ,1,1,2.0,66.0,6
TRR339 ,4,1,1.0,24.0,7
TRR340 ,4,1,1.0,26.0,7
TRR341 ,1,1,1.0,88.0,6
TRR348 ,4,1,2.0,17.0,6
TRR349 ,4,1,1.0,16.0,6
TRR350 ,4,1,2.0,17.0,6
TRR365 ,1,1,1.0,61.0,5
TRR372 ,1,1,1.0,64.0,3
TRR373 ,4,1,1.0,26.0,1
TRR377 ,4,1,2.0,20.0,1
TRS014 ,1,3,25.666666666666668,81.0,6
TRS017 ,0,5,20.6,89.0,4
TRS034 ,1,1,10.0,82.0,8
TRS045 ,1,1,2.0,79.0,2
TRS053 ,1,1,4.0,74.0,8
TRS071 ,1,2,58.0,75.0,7
TRS089 ,1,2,23.0,85.0,7
TRS099 ,4,1,1.0,24.0,7
TRS100 ,4,1,2.0,19.0,7
TRS103 ,4,1,1.0,15.0,6
TRT006 ,1,4,21.25,78.0,5
TRT008 ,0,4,5.0,77.0,5
TRT017 ,1,2,100.0,90.0,7
TRT028 ,1,2,84.0,88.0,7
TRT029 ,1,1,6.0,71.0,7
TRT037 ,1,4,4.25,94.0,5
TRT038 ,1,3,11.666666666666666,79.0,5
TRT039 ,0,8,36.125,69.0,1
TRT040 ,1,3,20.0,64.0,5
TRT041 ,1,2,3.5,68.0,6
TRT047 ,0,6,5.0,83.0,3
TRT052 ,1,1,19.0,73.0,4
TRT082 ,0,7,8.285714285714286,85.0,2
TRT087 ,0,6,29.333333333333332,86.0,3
TRT107 ,1,3,36.333333333333336,96.0,6
TRT121 ,1,1,7.0,72.0,1
TRT124 ,1,4,44.75,72.0,5
TRT140 ,1,2,6.5,67.0,7
TRT167 ,0,6,62.666666666666664,41.0,3
TRT171 ,1,2,60.5,71.0,7
TRT183 ,1,1,1.0,59.0,3
TRV004 ,1,3,6.333333333333333,83.0,6
TRV014 ,1,2,11.0,77.0,1
TRV035 ,0,5,34.4,79.0,2
TRY002 ,1,2,5.5,70.0,7
TRZ006 ,3,4,78.75,77.0,5
TRZ008 ,0,4,40.5,78.0,5
TRZ021 ,1,2,9.0,63.0,6
TRZ028 ,1,2,2.0,73.0,4
TRZ043 ,0,5,72.2,88.0,4
TRZ052 ,1,3,3.0,81.0,5
TRZ054 ,1,5,18.0,83.0,3
TRZ090 ,1,2,3.5,81.0,6
TRZ098 ,1,3,3.6666666666666665,82.0,3
TRZ100 ,0,5,91.2,68.0,3
TRZ101 ,1,2,3.0,74.0,3
TRZ104 ,0,6,44.833333333333336,74.0,3
TRZ105 ,1,3,18.333333333333332,65.0,5
TRZ116 ,4,3,2.3333333333333335,20.0,1
TSC003 ,1,3,5.0,84.0,4
TSC005 ,1,4,66.25,98.0,5
TSC006 ,1,2,10.5,82.0,1
TSC008 ,0,7,9.571428571428571,88.0,2
TSC038 ,1,2,7.0,77.0,7
TSC044 ,1,3,63.0,91.0,6
TSC057 ,4,1,3.0,24.0,7
TSC059 ,4,1,6.0,24.0,7
TSC061 ,4,1,1.0,19.0,7
TSC062 ,1,3,4.0,72.0,4
TSC067 ,4,1,1.0,20.0,2
TSD002 ,1,2,27.5,88.0,5
TSD003 ,1,2,7.5,84.0,2
TSD016 ,1,4,11.75,81.0,5
TSD018 ,0,5,14.4,84.0,2
TSD023 ,0,6,28.833333333333332,78.0,2
TSD029 ,1,1,5.0,86.0,7
TSD032 ,1,1,16.0,88.0,6
TSG005 ,1,2,51.0,89.0,7
TSG008 ,1,1,1.0,81.0,3
TSG018 ,1,1,10.0,96.0,8
TSG028 ,0,4,14.75,86.0,3
TSL002 ,1,3,7.0,84.0,6
TSL011 ,0,2,66.5,73.0,3
TSL013 ,1,4,52.25,72.0,5
TSL017 ,1,1,3.0,81.0,5
TSL023 ,1,4,7.5,76.0,5
TSL026 ,1,2,10.0,61.0,2
TSL030 ,4,1,1.0,43.0,1
TSL039 ,0,4,86.25,81.0,5
TSL041 ,1,1,2.0,81.0,1
TSL080 ,0,5,26.6,69.0,4
TSL088 ,1,3,20.333333333333332,77.0,4
TSL099 ,1,2,5.0,67.0,7
TSL100 ,1,4,68.0,80.0,5
TSL105 ,4,1,1.0,19.0,8
TSL108 ,4,1,2.0,17.0,6
TSM002 ,0,4,13.5,79.0,3
TSM004 ,1,4,29.0,74.0,5
TSN006 ,0,7,18.285714285714285,68.0,2
TSN011 ,1,2,11.0,90.0,6
TSN022 ,0,4,10.75,63.0,2
TSN030 ,3,2,162.0,92.0,7
TSN033 ,1,1,1.0,61.0,4
TSN036 ,1,5,3.4,93.0,4
TSN081 ,1,1,1.0,89.0,8
TSN083 ,1,4,21.25,81.0,5
TSN093 ,0,5,44.2,43.0,2
TSN094 ,1,4,60.0,84.0,5
TSN106 ,1,4,16.25,82.0,5
TSN128 ,1,1,2.0,77.0,5
TSN129 ,0,7,32.714285714285715,57.0,1
TSN135 ,1,1,2.0,83.0,2
TSP001 ,0,3,62.0,72.0,2
TSP006 ,1,3,19.666666666666668,91.0,6
TSR001 ,0,7,24.857142857142858,76.0,2
TSR002 ,1,1,23.0,90.0,8
TSR007 ,3,7,74.42857142857143,80.0,2
TSR010 ,1,1,7.0,98.0,8
TSR015 ,3,6,118.66666666666667,78.0,3
TSR020 ,1,3,3.6666666666666665,74.0,6
TSR021 ,1,1,3.0,77.0,5
TSR025 ,1,2,3.0,81.0,7
TSR030 ,1,1,2.0,62.0,4
TSR069 ,1,1,1.0,78.0,3
TSR079 ,0,4,17.75,85.0,5
TSR089 ,1,1,4.0,94.0,7
TSR091 ,1,3,21.666666666666668,57.0,6
TSR092 ,1,3,25.333333333333332,80.0,4
TSR093 ,1,1,11.0,74.0,6
TSR099 ,1,1,2.0,70.0,2
TSS003 ,4,1,1.0,40.0,6
TSS007 ,1,2,3.0,87.0,6
TSS011 ,0,5,58.6,85.0,4
TSS021 ,1,3,10.666666666666666,78.0,6
TSS023 ,4,1,1.0,24.0,8
TSS025 ,4,1,1.0,17.0,7
TST001 ,1,2,2.5,75.0,7
TST006 ,1,3,17.0,75.0,5
TST007 ,0,5,10.2,70.0,2
TST008 ,1,1,7.0,77.0,6
TST011 ,3,5,155.6,65.0,4
TSV002 ,3,5,55.2,77.0,3
TSZ006 ,1,2,3.0,77.0,6
TSZ011 ,1,2,2.0,67.0,5
TSZ021 ,1,4,28.75,93.0,5
TSZ026 ,1,1,37.0,95.0,8
TTC014 ,0,2,49.5,49.0,1
TTC041 ,0,5,15.0,47.0,4
TTC043 ,4,1,1.0,22.0,7
TTC044 ,4,1,1.0,22.0,6
TTD006 ,1,1,3.0,72.0,6
TTD020 ,1,4,33.25,98.0,5
TTD021 ,1,4,32.75,92.0,5
TTD026 ,4,1,4.0,19.0,2
TTL005 ,0,5,43.4,82.0,3
TTL010 ,1,3,57.333333333333336,84.0,6
TTL037 ,0,8,60.125,86.0,1
TTL043 ,0,4,97.75,79.0,5
TTL048 ,0,5,22.6,75.0,2
TTM005 ,1,2,3.5,89.0,7
TTM012 ,4,1,2.0,17.0,6
TTN004 ,1,2,4.5,79.0,6
TTN012 ,1,5,20.8,88.0,4
TTN020 ,0,6,40.166666666666664,68.0,1
TTN027 ,0,4,26.5,83.0,5
TTN032 ,1,1,19.0,69.0,8
TTN071 ,0,5,7.0,79.0,4
TTN076 ,1,1,2.0,67.0,7
TTN077 ,0,6,28.666666666666668,73.0,1
TTN079 ,4,1,1.0,23.0,6
TTN084 ,1,1,3.0,79.0,3
TTN085 ,1,2,12.0,71.0,2
TTP011 ,4,1,3.0,24.0,6
TTR007 ,1,1,15.0,84.0,6
TTR016 ,0,5,32.4,84.0,3
TTR020 ,1,2,17.0,84.0,7
TTR044 ,3,4,215.5,35.0,5
TTS009 ,4,1,6.0,33.0,8
TTS010 ,4,1,1.0,24.0,7
TTT002 ,0,5,24.8,92.0,3
TTT018 ,1,4,34.25,93.0,5
TTT025 ,4,1,1.0,19.0,6
TTT028 ,4,1,11.0,20.0,1
TTZ006 ,1,1,14.0,77.0,8
TTZ011 ,0,6,59.166666666666664,56.0,3
TVC015 ,4,2,56.0,43.0,7
TVG001 ,0,8,31.5,75.0,1
TVL006 ,0,7,45.857142857142854,74.0,2
TVN002 ,1,1,1.0,73.0,4
TVN017 ,1,2,10.5,97.0,7
TVP002 ,0,5,32.4,72.0,3
TVR009 ,1,3,16.333333333333332,76.0,5
TVR017 ,4,1,17.0,33.0,8
TVR019 ,4,1,1.0,26.0,6
TVS005 ,1,4,53.75,79.0,5
TVZ005 ,4,1,2.0,51.0,6
TXL001 ,1,3,59.0,74.0,6
TYN003 ,1,1,11.0,59.0,1
TZC010 ,1,4,33.5,74.0,5
TZD002 ,1,1,2.0,77.0,2
TZL010 ,0,5,16.6,85.0,4
TZL014 ,1,4,12.75,86.0,5
TZL015 ,0,4,6.5,77.0,2
TZN018 ,4,1,1.0,20.0,2
TZY001 ,1,1,4.0,81.0,8
TZZ002 ,0,5,6.6,61.0,3
VCB001 ,1,4,51.25,97.0,5
VCC003 ,1,3,32.333333333333336,92.0,6
VCC005 ,1,1,5.0,80.0,8
VCC008 ,1,1,8.0,82.0,6
VCC012 ,1,1,30.0,80.0,8
VCC018 ,1,4,3.0,51.0,5
VCC022 ,1,2,2.0,83.0,1
VCC043 ,1,1,1.0,86.0,7
VCC046 ,4,1,15.0,31.0,7
VCC047 ,4,3,6.333333333333333,26.0,6
VCC049 ,4,3,1.0,24.0,6
VCC050 ,4,1,1.0,25.0,7
VCD013 ,1,2,10.0,77.0,7
VCD030 ,1,2,3.5,73.0,2
VCG001 ,1,1,1.0,96.0,8
VCL011 ,1,1,1.0,71.0,7
VCL012 ,1,2,4.0,60.0,5
VCL028 ,0,4,11.0,78.0,5
VCL044 ,0,6,40.333333333333336,86.0,3
VCL047 ,0,4,9.0,83.0,2
VCL062 ,0,8,17.625,44.0,1
VCM002 ,0,7,47.42857142857143,80.0,2
VCM003 ,0,6,13.5,60.0,2
VCM004 ,0,6,26.666666666666668,83.0,1
VCM008 ,4,1,1.0,17.0,6
VCN001 ,1,3,12.333333333333334,82.0,5
VCN004 ,1,1,7.0,89.0,8
VCN012 ,1,3,8.666666666666666,72.0,6
VCN014 ,1,4,80.0,97.0,5
VCN016 ,0,5,12.8,44.0,4
VCN023 ,1,2,2.5,89.0,3
VCN026 ,1,1,6.0,84.0,8
VCN042 ,0,5,34.2,85.0,4
VCN063 ,1,1,4.0,88.0,8
VCN070 ,1,3,8.666666666666666,75.0,5
VCN079 ,1,3,15.0,78.0,5
VCN082 ,4,1,1.0,21.0,6
VCR012 ,1,1,8.0,55.0,3
VCR020 ,3,4,116.25,82.0,5
VCR025 ,1,1,1.0,82.0,6
VCR033 ,1,3,53.666666666666664,97.0,6
VCR065 ,4,1,1.0,23.0,6
VCR068 ,1,1,6.0,74.0,1
VCS014 ,1,1,1.0,76.0,8
VCT018 ,0,8,26.125,77.0,1
VCT020 ,0,7,38.142857142857146,79.0,2
VCT026 ,4,1,2.0,17.0,6
VCZ002 ,1,2,2.5,73.0,1
VDC007 ,4,1,1.0,20.0,7
VDC008 ,4,1,1.0,19.0,7
VDL013 ,0,6,52.666666666666664,78.0,2
VDL014 ,1,2,2.0,59.0,5
VDN007 ,1,6,21.166666666666668,88.0,3
VDN008 ,1,1,6.0,97.0,8
VDN016 ,1,1,15.0,63.0,3
VDR004 ,1,2,4.0,79.0,2
VDR005 ,4,3,6.0,27.0,5
VDR006 ,4,3,4.666666666666667,24.0,5
VDS004 ,1,4,41.0,86.0,5
VFC002 ,3,4,207.5,78.0,5
VFV001 ,3,8,174.125,74.0,1
VGC002 ,0,4,73.5,68.0,5
VGC004 ,0,7,6.857142857142857,69.0,1
VGC011 ,0,7,41.57142857142857,96.0,2
VGC032 ,1,1,3.0,80.0,7
VGD002 ,0,8,24.125,86.0,1
VGL007 ,1,4,27.5,87.0,5
VGL010 ,0,5,11.0,65.0,1
VGL030 ,1,4,13.75,87.0,5
VGL034 ,1,3,16.333333333333332,75.0,6
VGL042 ,0,5,18.8,79.0,3
VGM001 ,0,5,4.6,73.0,1
VGM009 ,0,5,4.2,89.0,3
VGN004 ,0,5,4.8,83.0,1
VGN011 ,1,2,37.0,87.0,7
VGN014 ,1,1,3.0,87.0,7
VGN017 ,1,2,10.0,78.0,7
VGN021 ,4,1,1.0,22.0,3
VGN035 ,1,1,2.0,86.0,6
VGN051 ,0,3,65.0,81.0,6
VGN053 ,0,7,8.142857142857142,81.0,2
VGN057 ,0,4,50.75,85.0,5
VGN065 ,1,3,7.333333333333333,76.0,3
VGN070 ,1,2,3.0,85.0,1
VGP004 ,1,3,12.666666666666666,79.0,6
VGP005 ,1,2,39.5,78.0,2
VGR001 ,1,1,3.0,88.0,7
VGR003 ,4,1,14.0,45.0,7
VGR006 ,1,3,39.0,84.0,6
VGR008 ,1,2,16.5,91.0,5
VGR023 ,1,3,42.666666666666664,89.0,6
VGR042 ,1,2,6.5,69.0,7
VGR044 ,4,2,4.0,15.0,4
VGR048 ,1,2,17.5,65.0,2
VGS013 ,1,4,7.0,84.0,5
VGS014 ,1,1,14.0,81.0,1
VGS017 ,1,2,6.0,89.0,7
VGT010 ,1,3,16.0,87.0,5
VGT020 ,1,3,13.0,88.0,4
VGZ005 ,0,6,24.333333333333332,72.0,3
VJR002 ,4,1,3.0,19.0,1
VLB002 ,1,2,28.0,74.0,7
VLC003 ,1,1,1.0,87.0,7
VLC006 ,1,3,7.333333333333333,86.0,6
VLC010 ,0,4,78.75,84.0,5
VLC016 ,1,4,14.5,75.0,5
VLC020 ,4,3,12.666666666666666,49.0,6
VLC025 ,4,2,7.5,41.0,4
VLC034 ,1,1,2.0,61.0,6
VLC036 ,1,2,5.5,99.0,5
VLC051 ,1,4,19.0,79.0,5
VLC062 ,1,1,2.0,95.0,8
VLC079 ,1,3,7.666666666666667,75.0,5
VLC107 ,1,3,6.666666666666667,78.0,6
VLC121 ,1,4,11.5,68.0,5
VLC123 ,1,1,6.0,79.0,8
VLC125 ,4,1,1.0,20.0,7
VLC132 ,1,1,3.0,56.0,2
VLC134 ,1,1,1.0,59.0,1
VLD005 ,3,6,80.66666666666667,76.0,3
VLD007 ,1,1,6.0,79.0,7
VLD015 ,0,5,16.6,37.0,1
VLD019 ,1,1,1.0,68.0,5
VLD024 ,1,4,25.0,98.0,5
VLD033 ,3,4,31.0,88.0,5
VLD049 ,1,4,27.75,64.0,5
VLD050 ,0,7,26.571428571428573,88.0,2
VLD055 ,3,6,116.33333333333333,85.0,3
VLD059 ,0,7,28.0,75.0,2
VLD062 ,1,1,3.0,68.0,8
VLD064 ,4,1,1.0,25.0,7
VLD065 ,4,1,1.0,15.0,6
VLG007 ,1,3,48.333333333333336,69.0,6
VLG009 ,0,6,6.833333333333333,75.0,3
VLG045 ,0,6,26.333333333333332,80.0,3
VLL005 ,1,2,4.0,68.0,7
VLL007 ,1,1,2.0,88.0,6
VLL022 ,4,1,1.0,26.0,7
VLL025 ,1,1,2.0,85.0,2
VLL028 ,1,1,1.0,83.0,6
VLL030 ,3,4,27.5,83.0,2
VLL035 ,0,4,14.75,80.0,3
VLL040 ,1,2,10.0,84.0,7
VLL046 ,1,1,6.0,75.0,6
VLL054 ,1,4,39.5,90.0,5
VLL055 ,1,3,6.0,57.0,4
VLL061 ,4,1,16.0,17.0,4
VLL064 ,4,1,1.0,4.0,4
VLL074 ,0,4,15.25,83.0,1
VLL076 ,1,1,7.0,94.0,8
VLL081 ,0,3,2.6666666666666665,97.0,1
VLL135 ,1,3,18.0,77.0,6
VLL149 ,1,3,16.666666666666668,85.0,6
VLL153 ,0,5,17.6,71.0,2
VLL172 ,1,3,8.333333333333334,87.0,6
VLL180 ,1,2,50.5,81.0,7
VLL181 ,1,4,27.75,52.0,5
VLL196 ,1,4,6.5,96.0,5
VLL197 ,1,4,24.5,67.0,5
VLL198 ,0,8,53.375,89.0,1
VLL200 ,0,6,21.166666666666668,59.0,1
VLL215 ,1,2,3.0,88.0,6
VLL220 ,3,3,72.0,67.0,6
VLL221 ,1,1,2.0,75.0,8
VLL227 ,1,5,2.8,84.0,4
VLL233 ,0,7,31.142857142857142,78.0,2
VLL238 ,4,1,1.0,21.0,8
VLL254 ,1,1,1.0,63.0,1
VLL256 ,1,1,1.0,87.0,1
VLM005 ,3,6,108.66666666666667,88.0,3
VLM006 ,1,1,1.0,80.0,6
VLM013 ,1,1,1.0,83.0,1
VLM015 ,0,6,42.833333333333336,82.0,2
VLN006 ,0,3,28.666666666666668,82.0,2
VLN015 ,3,7,46.285714285714285,77.0,2
VLN023 ,3,3,66.66666666666667,86.0,6
VLN035 ,0,3,55.333333333333336,77.0,5
VLN037 ,1,3,1.0,86.0,1
VLN041 ,1,4,8.25,92.0,5
VLN043 ,1,2,1.0,91.0,7
VLN046 ,1,1,5.0,76.0,8
VLN050 ,4,1,2.0,22.0,7
VLN051 ,0,7,12.714285714285714,79.0,1
VLN067 ,4,1,1.0,49.0,3
VLN068 ,1,2,3.5,74.0,1
VLN072 ,1,1,4.0,59.0,2
VLN080 ,0,5,57.2,79.0,4
VLN096 ,3,8,152.875,90.0,1
VLN100 ,1,1,1.0,63.0,1
VLN106 ,1,1,2.0,79.0,8
VLN107 ,0,5,9.8,84.0,1
VLN130 ,1,1,14.0,76.0,7
VLN142 ,1,1,33.0,83.0,8
VLN143 ,1,4,23.25,80.0,5
VLN150 ,1,1,6.0,95.0,8
VLN153 ,1,2,7.0,85.0,6
VLN175 ,1,1,3.0,85.0,4
VLN210 ,0,6,19.166666666666668,83.0,3
VLN211 ,1,3,5.0,84.0,6
VLN224 ,1,4,6.75,79.0,4
VLN231 ,1,1,5.0,83.0,8
VLN236 ,3,4,108.0,78.0,4
VLN260 ,4,2,2.0,30.0,7
VLN273 ,1,2,2.0,73.0,3
VLN280 ,1,1,4.0,71.0,1
VLN289 ,1,4,20.25,71.0,5
VLN292 ,0,8,20.625,81.0,1
VLN294 ,1,1,1.0,74.0,8
VLN296 ,1,3,5.666666666666667,74.0,6
VLN300 ,1,2,2.5,95.0,7
VLN301 ,4,2,2.0,27.0,7
VLN304 ,0,7,10.714285714285714,62.0,1
VLN308 ,4,1,2.0,17.0,6
VLP006 ,0,8,36.0,93.0,1
VLP017 ,1,1,15.0,93.0,8
VLP018 ,1,1,3.0,55.0,3
VLP028 ,0,4,75.5,94.0,5
VLP039 ,1,2,6.0,84.0,6
VLR001 ,3,4,98.25,82.0,5
VLR010 ,0,4,34.25,87.0,5
VLR011 ,3,4,59.75,88.0,5
VLR042 ,0,5,41.2,65.0,2
VLR043 ,0,8,37.625,60.0,1
VLR051 ,3,4,141.5,85.0,5
VLR062 ,1,2,6.5,95.0,7
VLR085 ,1,1,1.0,77.0,5
VLR092 ,0,7,51.142857142857146,82.0,1
VLR103 ,0,6,6.833333333333333,71.0,2
VLR104 ,1,1,33.0,84.0,8
VLR130 ,0,7,30.571428571428573,82.0,2
VLR147 ,0,5,17.6,76.0,4
VLR154 ,4,1,1.0,54.0,7
VLR168 ,1,4,66.5,87.0,5
VLR176 ,1,2,27.0,77.0,7
VLR194 ,0,5,37.2,83.0,2
VLR196 ,1,1,4.0,78.0,2
VLR219 ,1,4,13.25,75.0,5
VLR222 ,1,4,43.5,71.0,5
VLR224 ,1,1,16.0,71.0,8
VLR228 ,4,1,2.0,17.0,6
VLR229 ,4,1,2.0,17.0,6
VLR230 ,4,1,2.0,21.0,6
VLR231 ,4,1,1.0,17.0,6
VLR232 ,4,1,2.0,17.0,6
VLR241 ,4,1,5.0,47.0,4
VLR243 ,4,1,1.0,4.0,4
VLR248 ,1,1,2.0,68.0,1
VLR251 ,4,1,2.0,28.0,1
VLS001 ,1,1,17.0,82.0,8
VLS009 ,1,2,4.5,69.0,6
VLS015 ,4,1,1.0,4.0,4
VLS016 ,1,1,4.0,71.0,3
VLS019 ,1,1,1.0,87.0,7
VLS035 ,1,1,9.0,77.0,6
VLS036 ,1,2,48.0,78.0,7
VLS047 ,0,8,51.125,82.0,1
VLS054 ,0,5,39.6,84.0,2
VLS058 ,4,1,1.0,21.0,7
VLS059 ,4,1,1.0,17.0,7
VLT016 ,0,5,25.2,81.0,4
VLT019 ,1,3,14.666666666666666,84.0,6
VLT025 ,1,1,1.0,63.0,4
VLT035 ,4,1,8.0,53.0,8
VLT048 ,0,3,12.0,84.0,1
VLT050 ,3,4,91.5,95.0,5
VLT085 ,3,4,168.5,78.0,5
VLT090 ,1,1,4.0,78.0,3
VLT100 ,1,2,32.0,76.0,7
VLT113 ,1,2,2.0,84.0,7
VLT121 ,1,1,21.0,87.0,8
VLT135 ,4,1,1.0,16.0,6
VLT136 ,4,1,1.0,23.0,6
VLV005 ,1,2,2.5,70.0,5
VLZ004 ,3,4,25.25,74.0,5
VLZ005 ,1,4,18.5,77.0,5
VLZ009 ,1,1,4.0,59.0,8
VLZ019 ,0,3,5.666666666666667,71.0,1
VLZ046 ,1,1,2.0,80.0,8
VLZ050 ,1,1,13.0,83.0,8
VLZ062 ,1,2,13.0,87.0,7
VNB001 ,0,7,19.0,65.0,1
VNC014 ,1,1,1.0,83.0,8
