MmbCode,AnnoInizio,AnnoFine,AnniPresenza,EtaUltima,Sesso,GareMedie,GareTotali,GareStd,PuntiCampMedi,PuntiCampTot,PuntiTotMedi,PuntiTotTot,CatInizio,CatFine,CatMax,CatLabelInizio,CatLabelFine,EraScuolaBridge,EraAgonista,Regione,Circolo,TipoTessera,Churned,AnniDaChurn,Progressione,RatioChamp,Macroregione,EtaAttuale,Cluster
SCN010 ,2017,2021,5,90.0,M,34.6,173.0,30.492622058458664,24.0,120.0,1544.6,7723.0,4.0,5.0,6.0,4P,3F,False,False,LOM,GARDA BRIDGE,Ordinario Sportivo,True,4,1.0,0.015535991714137753,Nord-Ovest,94.0,0
SCN039 ,2017,2020,4,72.0,F,34.0,136.0,29.017236257093817,0.0,0.0,600.75,2403.0,0.0,5.0,5.0,NC,3F,True,False,LAZ,ACCADEMIA DEL BRIDGE,Ordinario Sportivo,True,5,5.0,0.0,Centro,77.0,0
SCN069 ,2017,2020,4,74.0,M,51.0,204.0,50.635955604688654,0.0,0.0,1180.75,4723.0,0.0,6.0,6.0,NC,3Q,True,False,CAB,G.B.R.L.BARBERA,Ordinario Sportivo,True,5,6.0,0.0,Sud,79.0,0
SCN083 ,2018,2023,6,60.0,M,12.0,72.0,10.526157893552615,320.0,1920.0,1518.8333333333333,9113.0,0.0,6.0,6.0,NC,3Q,False,True,LOM,QUELLI CHE IL BRIDGE ...,Ordinario Sportivo,True,2,6.0,0.21066491112574062,Nord-Ovest,62.0,0
SCN130 ,2017,2024,6,91.0,F,10.5,63.0,11.691877522451216,258.3333333333333,1550.0,4800.0,28800.0,7.0,6.0,8.0,3C,3Q,False,False,LAZ,NOI BRIDGE ASD,Ordinario Sportivo,True,1,-1.0,0.0538175757786188,Centro,92.0,0
SCN135 ,2017,2023,6,70.0,F,47.5,285.0,40.73696110413736,150.0,900.0,3877.5,23265.0,8.0,8.0,8.0,3P,3P,False,False,LAZ,TEX BRIDGE,Ordinario Sportivo,True,2,0.0,0.03868305682111235,Centro,72.0,0
SCN143 ,2017,2023,6,79.0,M,61.333333333333336,368.0,59.71152875841202,208.33333333333334,1250.0,9585.166666666666,57511.0,10.0,9.0,11.0,2Q,2F,False,False,MAR,HELVIA CLUANA,Ordinario Sportivo,True,2,-1.0,0.021734594519404647,Centro,81.0,0
SCN208 ,2023,2024,2,37.0,M,8.0,16.0,4.242640687119285,0.0,0.0,1127.5,2255.0,0.0,5.0,5.0,NC,3F,False,False,LOM,QUELLI CHE IL BRIDGE ...,Ordinario Sportivo,True,1,5.0,0.0,Nord-Ovest,38.0,0
SCN386 ,2017,2022,6,82.0,F,28.166666666666668,169.0,14.66174159732283,208.33333333333334,1250.0,836.5,5019.0,5.0,5.0,5.0,3F,3F,False,False,SIC,BRIDGE CONVIVIUM,Ordinario Sportivo,True,3,0.0,0.24900398406374502,Isole,85.0,0
SCN394 ,2021,2023,3,82.0,M,31.333333333333332,94.0,9.71253485622231,0.0,0.0,789.3333333333334,2368.0,0.0,5.0,5.0,NC,3F,False,False,LAZ,TEX BRIDGE,Ordinario Sportivo,True,2,5.0,0.0,Centro,84.0,0
SCN412 ,2017,2021,5,68.0,F,59.6,298.0,39.45630494610462,1384.0,6920.0,11860.8,59304.0,11.0,12.0,12.0,2C,2P,False,True,LOM,BRIDGE CLUB DESIO,Ordinario Sportivo,True,4,1.0,0.11668493381671023,Nord-Ovest,72.0,0
SCN446 ,2017,2024,7,65.0,M,9.428571428571429,66.0,6.133436852128472,0.0,0.0,1251.4285714285713,8760.0,6.0,5.0,6.0,3Q,3F,False,False,PUG,BRIDGE CLUB DELFINI JONICI,Ordinario Sportivo,True,1,-1.0,0.0,Sud,66.0,0
SCP064 ,2017,2022,5,37.0,M,19.2,96.0,17.555625878902752,10746.0,53730.0,22922.4,114612.0,14.0,16.0,16.0,1Q,1P,False,True,EMI,BRIDGE BOLOGNA,Ordinario Sportivo,True,3,2.0,0.46879498835210665,Nord-Est,40.0,0
SCR004 ,2017,2024,6,86.0,F,18.166666666666668,109.0,32.9449035006428,41.666666666666664,250.0,1135.5,6813.0,4.0,5.0,5.0,4P,3F,False,False,CAM,IL CLUBINO BRIDGE NAPOLI,Ordinario Amatoriale,True,1,1.0,0.03668916935720575,Sud,87.0,0
SCR029 ,2017,2023,5,92.0,M,8.8,44.0,6.016643582596529,704.0,3520.0,2592.6,12963.0,6.0,7.0,8.0,3Q,3C,False,False,TOS,ASS.BR.ARGENTARIO,Ordinario Sportivo,True,2,1.0,0.271521135452021,Centro,94.0,0
SCR044 ,2017,2024,6,39.0,F,16.166666666666668,97.0,13.977362650609972,122.66666666666667,736.0,535.3333333333334,3212.0,0.0,0.0,5.0,NC,NC,True,True,LOM,ARCA BRIDGE ASD,Ordinario Sportivo,True,1,0.0,0.22906940553999378,Nord-Ovest,40.0,0
SCR045 ,2017,2024,8,88.0,M,20.625,165.0,15.070666873101533,315.0,2520.0,828.0,6624.0,2.0,0.0,5.0,4Q,NC,False,False,CAM,BRIDGE ARCOBALENO,Ordinario Amatoriale,True,1,-2.0,0.38037735849056603,Sud,89.0,0
SCR083 ,2017,2022,6,83.0,F,55.166666666666664,331.0,40.72059266104395,726.6666666666666,4360.0,5344.5,32067.0,6.0,8.0,9.0,3Q,3P,False,False,SIC,BRIDGE CONVIVIUM,Ordinario Sportivo,True,3,2.0,0.13596108269926407,Isole,86.0,0
SCR120 ,2017,2020,4,94.0,M,53.25,213.0,34.48067091381296,0.0,0.0,3754.75,15019.0,7.0,8.0,8.0,3C,3P,False,False,PIE,SOC.CANOTTIERI CAPRERA ASD,Ordinario Sportivo,True,5,1.0,0.0,Nord-Ovest,99.0,0
SCR193 ,2017,2022,6,77.0,F,33.833333333333336,203.0,33.462914796333365,991.6666666666666,5950.0,9705.833333333334,58235.0,9.0,10.0,12.0,2F,2Q,False,True,VEN,EQUILIUM VENEZIA ASD,Ordinario Sportivo,True,3,1.0,0.10217047874167182,Nord-Est,80.0,0
SCR202 ,2017,2023,7,77.0,M,51.857142857142854,363.0,37.356073006623575,0.0,0.0,1507.4285714285713,10552.0,5.0,6.0,6.0,3F,3Q,False,False,LOM,BRIDGE VOGHERA,Ordinario Sportivo,True,2,1.0,0.0,Nord-Ovest,79.0,0
SCR269 ,2017,2023,5,71.0,M,17.6,88.0,13.315404612703288,0.0,0.0,647.0,3235.0,2.0,5.0,5.0,4Q,3F,False,False,LOM,BRIDGE INSTITUTE 2000,Ordinario Sportivo,True,2,3.0,0.0,Nord-Ovest,73.0,0
SCR301 ,2017,2024,7,78.0,F,8.571428571428571,60.0,5.740416444159862,0.0,0.0,86.0,602.0,1.0,0.0,5.0,4F,NC,False,False,PIE,ALESSANDRIA BRIDGE A.S.D.,Ordinario Amatoriale,True,1,-1.0,0.0,Nord-Ovest,79.0,0
SCR324 ,2017,2024,4,72.0,M,3.25,13.0,2.0615528128088303,19.5,78.0,58.75,235.0,0.0,0.0,0.0,NC,NC,True,False,LOM,ARCA BRIDGE ASD,Ordinario Sportivo,True,1,0.0,0.3305084745762712,Nord-Ovest,73.0,0
SCS019 ,2019,2023,4,83.0,F,26.0,104.0,21.66410241236256,0.0,0.0,523.75,2095.0,0.0,0.0,0.0,NC,NC,True,False,SIC,ETNA BRIDGE ASD,Ordinario Amatoriale,True,2,0.0,0.0,Isole,85.0,0
SCS076 ,2017,2023,6,66.0,F,59.166666666666664,355.0,38.94825627247858,1071.6666666666667,6430.0,11074.833333333334,66449.0,10.0,12.0,12.0,2Q,2P,False,False,CAB,BRIDGE CATANZARO,Ordinario Sportivo,True,2,2.0,0.09676448457486832,Sud,68.0,0
SCT031 ,2017,2020,4,71.0,M,52.0,208.0,29.06314963431642,52.5,210.0,17911.75,71647.0,8.0,8.0,8.0,3P,3P,False,False,EMI,U.S.PARMENSE 2015 A.S.D.,Ordinario Sportivo,True,5,0.0,0.00293099598034837,Nord-Est,76.0,0
SCT048 ,2017,2024,6,77.0,M,19.5,117.0,18.327574853209576,255.0,1530.0,3447.5,20685.0,7.0,8.0,8.0,3C,3P,False,False,LOM,BCM BR.CLUB MERATE,Ordinario Sportivo,True,1,1.0,0.0739630668084695,Nord-Ovest,78.0,0
SCT055 ,2017,2024,8,80.0,F,172.5,1380.0,85.90526343428722,34062.75,272502.0,91404.875,731239.0,16.0,20.0,20.0,1P,HA,False,True,TOS,ASS.BRIDGE PISA,Agonista,True,1,4.0,0.37265740386193313,Centro,81.0,3
SCT175 ,2017,2020,4,90.0,F,64.5,258.0,37.969285832981726,30.0,120.0,1735.0,6940.0,5.0,5.0,6.0,3F,3F,False,False,LAZ,BRIDGE 3A S.S.D. A R.L.,Ordinario Sportivo,True,5,0.0,0.0172885751332661,Centro,95.0,0
SCT205 ,2017,2020,4,61.0,F,32.0,128.0,17.165857586111645,0.0,0.0,902.0,3608.0,2.0,5.0,5.0,4Q,3F,True,False,LAZ,BRIDGE LATINA,Ordinario Sportivo,True,5,3.0,0.0,Centro,66.0,0
SCY005 ,2017,2020,4,84.0,F,88.5,354.0,56.747980874506304,0.0,0.0,11354.75,45419.0,8.0,8.0,8.0,3P,3P,False,False,VEN,CIRCOLO EREMITANI,Ordinario Sportivo,True,5,0.0,0.0,Nord-Est,89.0,3
SCZ011 ,2017,2023,6,85.0,F,6.666666666666667,40.0,3.265986323710904,0.0,0.0,632.6666666666666,3796.0,3.0,0.0,5.0,4C,NC,False,False,LAZ,FANTONI VACATIONS S.S.D. A R.L,Ordinario Sportivo,True,2,-3.0,0.0,Centro,87.0,0
SCZ019 ,2019,2022,4,76.0,F,13.0,52.0,16.990193249832878,0.0,0.0,153.25,613.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,REALEBRIDGE,Ordinario Sportivo,True,3,0.0,0.0,Centro,79.0,0
SCZ043 ,2017,2021,5,98.0,F,48.2,241.0,38.20602046798384,0.0,0.0,1102.2,5511.0,2.0,5.0,5.0,4Q,3F,False,False,VEN,CIRCOLO EREMITANI,Ordinario Sportivo,True,4,3.0,0.0,Nord-Est,102.0,0
SCZ057 ,2017,2020,4,81.0,M,83.5,334.0,54.87865401653603,7373.5,29494.0,25188.5,100754.0,12.0,16.0,16.0,2P,1P,False,True,LOM,BRIDGE CREMA,Agonista,True,5,4.0,0.29272988933551686,Nord-Ovest,86.0,3
SCZ101 ,2021,2024,4,69.0,F,7.0,28.0,4.242640687119285,0.0,0.0,237.0,948.0,0.0,0.0,0.0,NC,NC,True,False,VEN,BRIDGE EREMITANI ASD,Ordinario Sportivo,True,1,0.0,0.0,Nord-Est,70.0,0
SDD002 ,2017,2024,8,82.0,F,105.875,847.0,80.96637309049092,2174.375,17395.0,44458.625,355669.0,13.0,16.0,16.0,1F,1P,False,False,SIC,ETNA BRIDGE ASD,Ordinario Amatoriale,True,1,3.0,0.04890769533556386,Isole,83.0,3
SDL014 ,2017,2022,6,58.0,M,6.166666666666667,37.0,7.250287350627331,245.83333333333334,1475.0,3944.5,23667.0,5.0,8.0,8.0,3F,3P,False,False,SAR,BRIDGE ICHNOS,Ordinario Sportivo,True,3,3.0,0.06232043265168159,Isole,61.0,0
SDL020 ,2017,2024,8,76.0,M,21.625,173.0,20.106413333632062,250.0,2000.0,571.375,4571.0,1.0,5.0,5.0,4F,3F,False,True,PIE,BRIDGE PINEROLO,Ordinario Amatoriale,True,1,4.0,0.4374453193350831,Nord-Ovest,77.0,0
SDM002 ,2018,2020,3,41.0,M,42.333333333333336,127.0,21.385353243127255,422.3333333333333,1267.0,1235.6666666666667,3707.0,0.0,6.0,6.0,NC,3Q,True,False,TOS,BRIDGE LUCCA,Scuola Bridge,True,5,6.0,0.3416936353829558,Centro,46.0,0
SDN012 ,2019,2022,4,60.0,F,17.0,68.0,11.916375287812984,250.0,1000.0,1672.0,6688.0,0.0,6.0,6.0,NC,3Q,False,False,TOS,BRIDGE CLUB PRATO,Ordinario Sportivo,True,3,6.0,0.14949917775452234,Centro,63.0,0
SDT004 ,2017,2022,6,79.0,F,62.0,372.0,53.74011537017761,1008.3333333333334,6050.0,4643.0,27858.0,8.0,9.0,9.0,3P,2F,False,True,SAR,QUARTU S.ELENA BR.,Ordinario Sportivo,True,3,1.0,0.21716500951218637,Isole,82.0,0
SFH001 ,2024,2024,1,65.0,M,90.0,90.0,0.0,59.0,59.0,889.0,889.0,0.0,0.0,0.0,NC,NC,True,False,LAZ,CIRCOLO TEVERE BRIDGE A.S.D.,Scuola Bridge,True,1,0.0,0.06629213483146068,Centro,66.0,0
SFR003 ,2017,2021,5,57.0,F,35.4,177.0,27.8262466028029,0.0,0.0,1277.0,6385.0,0.0,6.0,6.0,NC,3Q,False,False,LIG,LIGURIABRIDGE,Ordinario Sportivo,True,4,6.0,0.0,Nord-Ovest,61.0,0
SFY001 ,2017,2022,6,75.0,M,5.0,30.0,4.0,133.33333333333334,800.0,1084.5,6507.0,2.0,5.0,6.0,4Q,3F,False,False,LOM,MONZA BRIDGE,Ordinario Sportivo,True,3,3.0,0.12292562999385372,Nord-Ovest,78.0,0
SFZ002 ,2017,2024,7,84.0,M,79.71428571428571,558.0,55.879973412408035,591.4285714285714,4140.0,18886.285714285714,132204.0,12.0,14.0,14.0,2P,1Q,False,False,SAR,POGGIO BRIDGE,Ordinario Sportivo,True,1,2.0,0.031315003214704436,Isole,85.0,0
SGC028 ,2017,2020,4,80.0,M,108.5,434.0,51.487862647424,7886.25,31545.0,36243.25,144973.0,15.0,14.0,16.0,1C,1Q,False,True,EMI,"BR.MODENA ""C.LO PERROUX""",Agonista,True,5,-1.0,0.217590740408625,Nord-Est,85.0,3
SGL002 ,2017,2020,4,96.0,F,86.0,344.0,54.22176684690383,9217.5,36870.0,26167.25,104669.0,16.0,16.0,16.0,1P,1P,False,True,EMI,BRIDGE BOLOGNA,Agonista,True,5,0.0,0.35224992834623103,Nord-Est,101.0,3
SGL009 ,2019,2023,3,67.0,M,69.0,207.0,26.0,0.0,0.0,2547.6666666666665,7643.0,0.0,6.0,6.0,NC,3Q,True,False,SIC,ASS.BR.PALERMO,Scuola Bridge,True,2,6.0,0.0,Isole,69.0,0
SGM002 ,2017,2023,6,63.0,F,8.333333333333334,50.0,9.092121131323903,100.0,600.0,1357.6666666666667,8146.0,5.0,6.0,6.0,3F,3Q,False,False,LOM,GARDA BRIDGE,Ordinario Sportivo,True,2,1.0,0.07364674113170493,Nord-Ovest,65.0,0
SGR003 ,2017,2023,6,88.0,M,34.5,207.0,36.70830968595531,6711.666666666667,40270.0,16188.166666666666,97129.0,13.0,13.0,14.0,1F,1F,False,True,LOM,FANFULLA BRIDGE,Ordinario Sportivo,True,2,0.0,0.41459899104293213,Nord-Ovest,90.0,0
SGT001 ,2017,2024,8,88.0,M,77.125,617.0,37.620045948175786,8385.0,67080.0,26991.0,215928.0,16.0,16.0,16.0,1P,1P,False,True,EMI,BRIDGE BOLOGNA,Agonista,True,1,0.0,0.3106576698822298,Nord-Est,89.0,3
SGT004 ,2017,2022,6,83.0,F,27.5,165.0,31.829231847470023,0.0,0.0,6648.333333333333,39890.0,8.0,5.0,8.0,3P,3F,False,False,PIE,BRIDGE TORINO,Ordinario Amatoriale,True,3,-3.0,0.0,Nord-Ovest,86.0,0
SGT007 ,2017,2020,4,79.0,F,31.0,124.0,22.686266036231405,1402.5,5610.0,9317.75,37271.0,5.0,7.0,8.0,3F,3C,False,False,CAB,A.BR.CIRCOLO 1871 CATANZARO,Ordinario Sportivo,True,5,2.0,0.15051513200257566,Sud,84.0,0
SGT013 ,2017,2020,4,83.0,F,51.75,207.0,29.23895802977026,135.0,540.0,2177.5,8710.0,5.0,6.0,7.0,3F,3Q,False,False,LAZ,OLGIATA GOLF CLUB A.D.,Ordinario Sportivo,True,5,1.0,0.061990586614625184,Centro,88.0,0
SGZ005 ,2017,2020,4,70.0,F,56.5,226.0,40.763545805862705,759.5,3038.0,5598.5,22394.0,6.0,10.0,10.0,3Q,2Q,True,True,LAZ,CIRCOLO TEVERE BRIDGE A.S.D.,Ordinario Sportivo,True,5,4.0,0.13565528019647244,Centro,75.0,0
SLC001 ,2017,2023,7,92.0,F,87.57142857142857,613.0,60.287801814455364,23468.571428571428,164280.0,56465.57142857143,395259.0,16.0,17.0,17.0,1P,HJ,False,True,LIG,TENNIS CLUB GENOVA 1893 ASD,Agonista,True,2,1.0,0.41562515812376666,Nord-Ovest,94.0,3
SLC061 ,2017,2023,7,92.0,F,16.142857142857142,113.0,10.023781246425447,162.85714285714286,1140.0,1747.7142857142858,12234.0,5.0,5.0,7.0,3F,3F,False,False,VEN,PIACEREBRIDGE,Aderente,True,2,0.0,0.09317531671434409,Nord-Est,94.0,0
SLD007 ,2017,2019,3,95.0,M,79.66666666666667,239.0,51.597803570823956,426.6666666666667,1280.0,16251.0,48753.0,13.0,13.0,13.0,1F,1F,False,True,LOM,IL BRIDGE,Agonista,True,6,0.0,0.026254256061041144,Nord-Ovest,101.0,3
SLD012 ,2017,2023,7,86.0,M,58.714285714285715,411.0,37.981198356179185,0.0,0.0,4590.571428571428,32134.0,8.0,7.0,8.0,3P,3C,False,False,LAZ,TEX BRIDGE,Ordinario Sportivo,True,2,-1.0,0.0,Centro,88.0,0
SLD031 ,2017,2020,4,85.0,M,61.0,244.0,33.45643934033228,70.0,280.0,9643.25,38573.0,8.0,8.0,8.0,3P,3P,False,False,   ,E.T.D.SECONDARIO            ,Ordinario Sportivo,True,5,0.0,0.007258775340903199,Altro,90.0,0
SLD032 ,2021,2022,2,90.0,F,165.0,330.0,74.95331880577403,30.0,60.0,2968.5,5937.0,0.0,7.0,7.0,NC,3C,False,False,LAZ,ROMA TOP BRIDGE,Ordinario Sportivo,True,3,7.0,0.010104412260020209,Centro,93.0,3
SLD044 ,2017,2021,5,81.0,M,60.0,300.0,37.44329045369811,7424.0,37120.0,34813.6,174068.0,16.0,16.0,16.0,1P,1P,False,True,PIE,BRIDGE TORINO,Ordinario Sportivo,True,4,0.0,0.21324876916625016,Nord-Ovest,85.0,3
SLD075 ,2017,2024,8,77.0,M,72.375,579.0,39.44956092458897,16479.875,131839.0,31739.25,253914.0,13.0,16.0,16.0,1F,1P,False,True,TOS,"C.LO DEL BRIDGE FI ""CAMILLO PABIS TICCI""",Agonista,True,1,3.0,0.5192249374790776,Centro,78.0,3
SLG014 ,2017,2023,6,92.0,M,42.333333333333336,254.0,37.07110285204187,373.3333333333333,2240.0,8353.833333333334,50123.0,13.0,13.0,13.0,1F,1F,False,True,LOM,BRIDGE LA MARTESANA,Ordinario Amatoriale,True,2,0.0,0.04468917085627643,Nord-Ovest,94.0,0
SLG029 ,2017,2020,4,76.0,F,65.25,261.0,36.89060404312549,0.0,0.0,4065.75,16263.0,7.0,7.0,8.0,3C,3C,False,False,LOM,BRIDGE TIME ASD,Ordinario Sportivo,True,5,0.0,0.0,Nord-Ovest,81.0,0
SLG039 ,2017,2022,5,78.0,M,50.2,251.0,35.849686191095174,0.0,0.0,10881.4,54407.0,8.0,8.0,8.0,3P,3P,False,False,SAR,ARBAREE BRIDGE,Ordinario Sportivo,True,3,0.0,0.0,Isole,81.0,0
SLH006 ,2017,2023,7,81.0,F,58.714285714285715,411.0,38.702774602149155,0.0,0.0,4824.714285714285,33773.0,8.0,7.0,8.0,3P,3C,False,False,LAZ,TEX BRIDGE,Ordinario Sportivo,True,2,-1.0,0.0,Centro,83.0,0
SLL006 ,2017,2020,4,87.0,F,145.5,582.0,112.91442187190556,21630.0,86520.0,133706.25,534825.0,16.0,17.0,17.0,1P,HJ,False,True,EMI,BR.SERSANTI-IMOLA,Agonista,True,5,1.0,0.16177223994345824,Nord-Est,92.0,3
SLL036 ,2017,2021,5,95.0,F,46.4,232.0,44.545482374759395,0.0,0.0,3308.6,16543.0,6.0,8.0,8.0,3Q,3P,False,False,PIE,BRIDGE TORINO,Ordinario Sportivo,True,4,2.0,0.0,Nord-Ovest,99.0,0
SLL045 ,2017,2021,5,85.0,M,21.4,107.0,12.660963628413123,0.0,0.0,962.2,4811.0,4.0,5.0,5.0,4P,3F,False,False,LOM,CIRCOLO BRIDGE 2000,Ordinario Sportivo,True,4,1.0,0.0,Nord-Ovest,89.0,0
SLL186 ,2017,2024,7,85.0,M,102.85714285714286,720.0,100.86695622027491,642.0,4494.0,6990.571428571428,48934.0,8.0,11.0,11.0,3P,2C,False,False,LAZ,HOLIDAY BRIDGE,Ordinario Sportivo,True,1,3.0,0.09183610912434863,Centro,86.0,0
SLL254 ,2020,2021,2,76.0,F,7.5,15.0,3.5355339059327378,2200.0,4400.0,2437.5,4875.0,0.0,7.0,7.0,NC,3C,False,True,LOM,IL BRIDGE,Ordinario Sportivo,True,4,7.0,0.9023789991796555,Nord-Ovest,80.0,0
SLM003 ,2017,2019,3,87.0,F,131.66666666666666,395.0,75.21524668133006,0.0,0.0,8968.333333333334,26905.0,8.0,8.0,8.0,3P,3P,False,False,EMI,SPORT CLUB  DIL. RAPID,Ordinario Sportivo,True,6,0.0,0.0,Nord-Est,93.0,3
SLM007 ,2017,2023,7,79.0,M,54.57142857142857,382.0,58.66247279382037,137.14285714285714,960.0,8986.714285714286,62907.0,8.0,8.0,8.0,3P,3P,False,False,VEN,TREVISO BRIDGE,Ordinario Sportivo,True,2,0.0,0.015260380237807592,Nord-Est,81.0,0
SLN030 ,2018,2024,3,91.0,M,8.666666666666666,26.0,6.429100507328636,-6221.333333333333,-18664.0,5255.0,15765.0,15.0,15.0,17.0,1C,1C,False,False,LAZ,CIRCOLO TEVERE BRIDGE A.S.D.,Ordinario Sportivo,True,1,0.0,-1.1838132690600025,Centro,92.0,0
SLN069 ,2017,2024,8,75.0,M,15.125,121.0,10.855380496062113,26.25,210.0,1518.5,12148.0,7.0,6.0,7.0,3C,3Q,False,False,MAR,BR.FILARMONICA MACERATA,Ordinario Sportivo,True,1,-1.0,0.017285373281751584,Centro,76.0,0
SLN079 ,2018,2024,4,85.0,F,8.25,33.0,3.8622100754188224,0.0,0.0,1066.5,4266.0,0.0,5.0,5.0,NC,3F,False,False,LAZ,FRIGIERI CLAUDIO,Aderente,True,1,5.0,0.0,Centro,86.0,0
SLN091 ,2017,2023,7,69.0,F,71.57142857142857,501.0,34.62107808285362,8867.142857142857,62070.0,23108.0,161756.0,14.0,15.0,16.0,1Q,1C,False,True,EMI,BRIDGE BOLOGNA RASTIGNANO,Ordinario Sportivo,True,2,1.0,0.3837237337487713,Nord-Est,71.0,3
SLN144 ,2017,2023,7,67.0,F,84.85714285714286,594.0,82.74947849065994,506.42857142857144,3545.0,26125.571428571428,182879.0,8.0,8.0,8.0,3P,3P,False,False,LIG,BRIDGE IMPERIA,Ordinario Sportivo,True,2,0.0,0.01938429571303587,Nord-Ovest,69.0,3
SLN158 ,2017,2022,6,84.0,F,18.333333333333332,110.0,12.691204303243513,0.0,0.0,479.3333333333333,2876.0,1.0,0.0,5.0,4F,NC,False,False,LOM,BRIDGE LEGNANO,Ordinario Amatoriale,True,3,-1.0,0.0,Nord-Ovest,87.0,0
SLN243 ,2019,2023,4,52.0,M,2.25,9.0,1.8929694486000912,0.0,0.0,537.25,2149.0,0.0,0.0,0.0,NC,NC,False,False,EMI,BRIDGE BOLOGNA,Ordinario Sportivo,True,2,0.0,0.0,Nord-Est,54.0,0
SLN253 ,2017,2020,4,67.0,M,43.25,173.0,20.434855843223687,0.0,0.0,1530.5,6122.0,5.0,6.0,6.0,3F,3Q,False,False,MAR,BRIDGE FALCONARA,Ordinario Sportivo,True,5,1.0,0.0,Centro,72.0,0
SLN257 ,2017,2024,5,71.0,M,7.8,39.0,5.449770637375485,0.0,0.0,68.4,342.0,0.0,0.0,5.0,NC,NC,True,False,SAR,QUARTU S.ELENA BR.,Ordinario Sportivo,True,1,0.0,0.0,Isole,72.0,0
SLN272 ,2017,2022,5,89.0,M,42.4,212.0,39.08068576675696,0.0,0.0,3452.4,17262.0,7.0,7.0,8.0,3C,3C,False,False,LOM,MOTO CLUB MILANO SSD A RL,Ordinario Sportivo,True,3,0.0,0.0,Nord-Ovest,92.0,0
SLP007 ,2019,2024,3,76.0,M,9.333333333333334,28.0,10.408329997330663,3205.0,9615.0,6383.0,19149.0,13.0,13.0,13.0,1F,1F,False,False,PIE,BR.CL.NUOVA CASALE A.S.D.,Ordinario Amatoriale,True,1,0.0,0.502088772845953,Nord-Ovest,77.0,0
SLP027 ,2017,2021,5,83.0,M,68.2,341.0,33.93670579181191,1804.0,9020.0,10652.4,53262.0,12.0,11.0,12.0,2P,2C,False,True,LIG,LIGURIABRIDGE,Ordinario Sportivo,True,4,-1.0,0.16934832810769201,Nord-Ovest,87.0,0
SLR039 ,2017,2023,5,78.0,F,2.4,12.0,0.8944271909999159,140.0,700.0,1372.6,6863.0,4.0,5.0,5.0,4P,3F,False,False,LIG,BRIDGE CHIAVARI,Ordinario Sportivo,True,2,1.0,0.10198135198135198,Nord-Ovest,80.0,0
SLR040 ,2017,2023,6,71.0,F,34.5,207.0,37.74519837012385,0.0,0.0,592.0,3552.0,0.0,5.0,5.0,NC,3F,False,False,PIE,IDEA BRIDGE TORINO,Ordinario Sportivo,True,2,5.0,0.0,Nord-Ovest,73.0,0
SLR109 ,2017,2024,8,81.0,M,66.25,530.0,74.94712421815414,3740.625,29925.0,48770.375,390163.0,16.0,16.0,16.0,1P,1P,False,True,SAR,BRIDGE SELARGIUS,Ordinario Sportivo,True,1,0.0,0.07669851652125773,Isole,82.0,3
SLR150 ,2017,2020,4,84.0,M,59.0,236.0,34.1272129929572,1309.25,5237.0,13034.0,52136.0,12.0,12.0,12.0,2P,2P,False,False,LIG,LIGURIABRIDGE,Ordinario Sportivo,True,5,0.0,0.10044689951474,Nord-Ovest,89.0,0
SLS007 ,2017,2023,7,83.0,F,76.57142857142857,536.0,80.03927607297379,445.7142857142857,3120.0,4581.0,32067.0,7.0,10.0,10.0,3C,2Q,False,False,   ,E.T.D.SECONDARIO            ,Ordinario Sportivo,True,2,3.0,0.09729325183984033,Altro,85.0,0
SLS016 ,2019,2024,6,76.0,M,22.333333333333332,134.0,14.555640372950503,12.0,72.0,662.1666666666666,3973.0,0.0,5.0,5.0,NC,3F,True,False,CAM,DUE FIORI BRIDGE,Ordinario Sportivo,True,1,5.0,0.018117765475591345,Sud,77.0,0
SLS031 ,2017,2020,4,94.0,F,83.75,335.0,56.458686960762144,210.0,840.0,4407.5,17630.0,8.0,8.0,8.0,3P,3P,False,False,LOM,BERGAMASCA BRIDGE,Ordinario Sportivo,True,5,0.0,0.04764335545346265,Nord-Ovest,99.0,0
SLS039 ,2017,2023,4,81.0,F,10.25,41.0,5.560275772537425,0.0,0.0,165.25,661.0,0.0,0.0,5.0,NC,NC,False,False,VEN,BRIDGE EREMITANI ASD,Ordinario Amatoriale,True,2,0.0,0.0,Nord-Est,83.0,0
SLT004 ,2017,2020,4,92.0,M,81.75,327.0,55.44591959738787,637.5,2550.0,33285.0,133140.0,8.0,8.0,8.0,3P,3P,False,False,SAR,BRIDGE ICHNOS,Ordinario Sportivo,True,5,0.0,0.01915262766540735,Isole,97.0,3
SLT011 ,2017,2020,4,78.0,M,17.25,69.0,9.912113800799505,13509.0,54036.0,50765.25,203061.0,16.0,17.0,17.0,1P,HJ,False,True,TOS,VERSILIA BRIDGE AND GAMES,Agonista,True,5,1.0,0.2661059183894574,Centro,83.0,3
SLT061 ,2017,2024,8,80.0,F,10.125,81.0,10.425757937504043,0.0,0.0,685.5,5484.0,4.0,5.0,5.0,4P,3F,False,False,PIE,PORTA SUSA ASD,Ordinario Sportivo,True,1,1.0,0.0,Nord-Ovest,81.0,0
