MmbCode,Cluster,GareMedie,AnniPresenza,Eta,Sesso,AncoraAttivo
BRN092 ,Occasionale,4.0,3,84.0,F,False
BRN094 ,Sociale,15.0,9,52.0,M,True
BRN095 ,Occasionale,6.0,1,66.0,F,False
BRN097 ,Agonista Attivo,56.333333333333336,6,59.0,F,True
BRN101 ,Agonista Attivo,71.77777777777777,9,75.0,M,True
BRN102 ,Agonista Attivo,77.77777777777777,9,69.0,M,True
BRN104 ,Occasionale,1.0,1,67.0,F,True
BRN105 ,Agonista Attivo,54.111111111111114,9,77.0,M,True
BRN107 ,Sociale,24.75,8,80.0,F,True
BRN109 ,Sociale,14.5,8,53.0,F,False
BRN113 ,Sociale,15.0,2,83.0,F,False
BRN115 ,Sociale,20.88888888888889,9,75.0,F,True
BRN116 ,Regolare Fedele,160.71428571428572,7,87.0,F,False
BRN121 ,Sociale,12.0,3,77.0,F,False
BRN125 ,Regolare Fedele,82.25,4,97.0,M,False
BRN128 ,Occasionale,1.5,2,80.0,M,False
BRN130 ,Regolare Fedele,47.833333333333336,6,69.0,M,True
BRN132 ,Sociale,14.5,2,76.0,F,False
BRN138 ,Regolare Fedele,62.75,4,95.0,M,False
BRN150 ,Occasionale,1.0,1,91.0,F,False
BRN178 ,Occasionale,2.0,1,86.0,F,False
BRN181 ,Regolare Fedele,64.88888888888889,9,92.0,F,True
BRN192 ,Sociale,23.0,4,90.0,M,False
BRN196 ,Occasionale,9.5,4,69.0,M,True
BRN197 ,Regolare Fedele,40.5,6,82.0,M,False
BRN202 ,Occasionale,2.0,2,63.0,M,False
BRN204 ,Occasionale,4.333333333333333,3,74.0,M,False
BRN207 ,Sociale,21.0,8,86.0,F,True
BRN208 ,Occasionale,7.5,4,91.0,M,False
BRN210 ,Occasionale,4.5,2,83.0,F,False
BRN213 ,Occasionale,5.0,1,46.0,F,False
BRN214 ,Sociale,10.0,1,71.0,F,False
BRN217 ,Regolare Fedele,37.833333333333336,6,64.0,F,False
BRN222 ,Occasionale,4.0,2,75.0,M,False
BRN224 ,Occasionale,9.4,5,67.0,F,False
BRN225 ,Occasionale,2.0,4,70.0,F,False
BRN226 ,Sociale,25.75,4,89.0,F,False
BRN227 ,Sociale,23.571428571428573,7,89.0,F,False
BRN232 ,Occasionale,6.0,4,85.0,M,False
BRN235 ,Occasionale,2.0,1,62.0,F,False
BRN236 ,Sociale,16.5,2,75.0,M,True
BRN237 ,Occasionale,1.0,1,83.0,F,False
BRN238 ,Occasionale,1.0,1,71.0,F,False
BRN239 ,Regolare Fedele,86.25,4,91.0,F,False
BRN240 ,Occasionale,3.0,1,82.0,M,False
BRN243 ,Regolare Fedele,39.5,6,94.0,F,False
BRN244 ,Sociale,13.0,1,74.0,M,False
BRN248 ,Sociale,29.833333333333332,6,35.0,F,False
BRN251 ,Occasionale,1.0,1,52.0,F,False
BRN254 ,Regolare Fedele,46.75,4,93.0,F,False
BRN257 ,Occasionale,2.0,2,79.0,M,False
BRN258 ,Super Agonista,103.66666666666667,9,80.0,M,True
BRN262 ,Sociale,11.0,3,78.0,F,False
BRN263 ,Sociale,21.0,8,71.0,F,True
BRN267 ,Sociale,19.5,6,86.0,F,True
BRN269 ,Sociale,18.0,2,46.0,F,False
BRN271 ,Sociale,19.0,3,83.0,M,False
BRN272 ,Regolare Fedele,50.125,8,76.0,F,True
BRN274 ,Occasionale,6.0,1,70.0,M,False
BRN275 ,Occasionale,1.0,1,74.0,M,False
BRN279 ,Occasionale,5.5,4,69.0,F,True
BRN280 ,Occasionale,2.0,1,67.0,M,False
BRN281 ,Sociale,15.5,2,18.0,F,False
BRN285 ,Regolare Fedele,63.666666666666664,9,65.0,M,True
BRN289 ,Sociale,22.2,5,70.0,F,True
BRN291 ,Regolare Fedele,72.0,7,49.0,F,True
BRN293 ,Sociale,22.0,4,76.0,F,False
BRN297 ,Occasionale,2.0,4,89.0,F,False
BRN303 ,Regolare Fedele,50.0,7,44.0,M,True
BRN304 ,Occasionale,6.0,1,61.0,F,False
BRN308 ,Occasionale,3.0,1,72.0,F,False
BRN309 ,Regolare Fedele,88.0,7,67.0,F,True
BRN310 ,Regolare,39.0,1,83.0,F,False
BRN312 ,Occasionale,3.0,2,31.0,M,False
BRN313 ,Sociale,23.333333333333332,6,77.0,F,True
BRN317 ,Occasionale,2.0,2,70.0,M,False
BRN320 ,Sociale,24.0,5,76.0,M,True
BRN325 ,Occasionale,1.0,1,81.0,F,False
BRN327 ,Regolare Fedele,103.88888888888889,9,70.0,F,True
BRN332 ,Regolare Fedele,71.5,4,73.0,M,False
BRN348 ,Sociale,25.833333333333332,6,72.0,M,True
BRN355 ,Agonista Attivo,113.5,6,83.0,F,False
BRN356 ,Occasionale,3.0,2,60.0,F,True
BRN371 ,Occasionale,2.0,1,85.0,F,False
BRN372 ,Regolare Fedele,47.111111111111114,9,69.0,M,True
BRN373 ,Occasionale,5.0,1,74.0,F,False
BRN378 ,Sociale,28.0,4,86.0,M,False
BRN379 ,Sociale,15.0,1,79.0,F,False
BRN395 ,Sociale,15.5,4,76.0,F,False
BRN398 ,Occasionale,1.0,1,97.0,M,False
BRN407 ,Regolare Fedele,146.44444444444446,9,87.0,F,True
BRN414 ,Occasionale,8.0,5,95.0,F,False
BRN420 ,Regolare,40.666666666666664,3,75.0,M,False
BRN431 ,Regolare Fedele,48.5,4,70.0,M,True
BRN437 ,Regolare Fedele,34.5,4,83.0,F,False
BRN442 ,Occasionale,8.0,1,72.0,M,False
BRN447 ,Regolare Fedele,57.25,4,79.0,F,False
BRN454 ,Occasionale,7.4,5,84.0,F,False
BRN456 ,Sociale,29.0,9,86.0,F,True
BRN461 ,Regolare Fedele,41.285714285714285,7,68.0,M,False
BRN466 ,Sociale,29.2,5,64.0,F,False
BRN467 ,Occasionale,5.0,1,87.0,F,False
BRN478 ,Sociale,26.0,3,84.0,F,False
BRN500 ,Super Agonista,245.77777777777777,9,77.0,M,True
BRN511 ,Agonista Attivo,86.5,8,76.0,M,True
BRN532 ,Sociale,20.0,3,81.0,M,False
BRN534 ,Sociale,28.0,7,78.0,M,True
BRN535 ,Regolare Fedele,43.111111111111114,9,73.0,M,True
BRN541 ,Sociale,28.77777777777778,9,72.0,M,True
BRN545 ,Occasionale,1.5,2,84.0,M,True
BRN558 ,Occasionale,4.333333333333333,6,84.0,F,True
BRN568 ,Occasionale,1.0,1,89.0,F,True
BRN569 ,Occasionale,3.0,1,84.0,M,False
BRN581 ,Sociale,17.0,6,72.0,M,False
BRN585 ,Sociale,24.88888888888889,9,84.0,M,True
BRN595 ,Regolare Fedele,69.44444444444444,9,86.0,F,True
BRN604 ,Regolare Fedele,43.5,4,77.0,M,False
BRN605 ,Occasionale,1.0,1,76.0,F,False
BRN619 ,Regolare Fedele,45.5,8,84.0,F,False
BRN626 ,Regolare,33.666666666666664,3,96.0,F,False
BRN642 ,Occasionale,1.0,1,82.0,F,False
BRN646 ,Regolare Fedele,35.0,9,76.0,M,True
BRN652 ,Regolare Fedele,66.66666666666667,6,78.0,F,True
BRN658 ,Regolare Fedele,91.77777777777777,9,82.0,F,True
BRN665 ,Sociale,28.0,3,40.0,M,False
BRN671 ,Occasionale,6.75,4,75.0,F,True
BRN679 ,Regolare Fedele,49.111111111111114,9,78.0,F,True
BRN683 ,Occasionale,3.4285714285714284,7,79.0,F,True
BRN708 ,Regolare Fedele,69.88888888888889,9,88.0,F,True
BRN709 ,Sociale,27.5,4,89.0,F,False
BRN714 ,Agonista Attivo,69.75,4,79.0,F,False
BRN735 ,Regolare,31.0,1,91.0,F,False
BRN737 ,Regolare Fedele,66.66666666666667,9,77.0,F,True
BRN763 ,Regolare Fedele,36.166666666666664,6,50.0,F,True
BRN764 ,Regolare Fedele,39.5,8,82.0,F,False
BRN789 ,Agonista Attivo,68.22222222222223,9,36.0,F,True
BRN792 ,Occasionale,7.333333333333333,3,77.0,F,True
BRN803 ,Occasionale,1.0,1,58.0,M,False
BRN809 ,Regolare Fedele,33.55555555555556,9,89.0,F,True
BRN818 ,Agonista Attivo,113.0,9,59.0,F,True
BRN822 ,Occasionale,1.0,1,72.0,F,True
BRN824 ,Sociale,18.0,2,84.0,M,False
BRN827 ,Occasionale,4.0,2,54.0,F,False
BRN832 ,Occasionale,2.0,1,92.0,M,False
BRN834 ,Sociale,21.0,9,42.0,F,True
BRN837 ,Sociale,28.22222222222222,9,79.0,F,True
BRN838 ,Sociale,21.0,2,80.0,F,False
BRN848 ,Sociale,19.22222222222222,9,85.0,F,True
BRN853 ,Sociale,14.0,3,70.0,M,False
BRN868 ,Occasionale,1.0,1,73.0,F,False
BRN872 ,Super Agonista,120.55555555555556,9,66.0,M,True
BRN897 ,Occasionale,2.0,4,52.0,F,False
BRN905 ,Occasionale,5.0,1,67.0,M,False
BRN907 ,Regolare Fedele,100.125,8,76.0,F,False
BRN910 ,Super Agonista,130.44444444444446,9,71.0,F,True
BRN913 ,Sociale,13.833333333333334,6,76.0,F,True
BRN920 ,Regolare Fedele,52.5,4,65.0,F,False
BRN936 ,Sociale,12.857142857142858,7,93.0,F,True
BRN942 ,Sociale,20.0,4,78.0,F,False
BRN944 ,Agonista Attivo,50.111111111111114,9,78.0,M,True
BRN952 ,Occasionale,1.0,1,81.0,F,False
BRN953 ,Regolare Fedele,39.44444444444444,9,69.0,M,True
BRN955 ,Regolare Fedele,63.22222222222222,9,72.0,M,True
BRN960 ,Occasionale,6.5,2,92.0,M,False
BRN961 ,Sociale,18.5,4,64.0,F,False
BRN962 ,Sociale,11.0,2,66.0,F,True
BRN970 ,Occasionale,1.0,1,80.0,F,False
BRN971 ,Occasionale,9.333333333333334,3,85.0,F,True
BRN973 ,Sociale,13.777777777777779,9,78.0,F,True
BRN976 ,Regolare Fedele,69.22222222222223,9,79.0,F,True
BRN978 ,Regolare Fedele,147.42857142857142,7,82.0,M,False
BRN984 ,Regolare Fedele,33.166666666666664,6,79.0,M,False
BRN987 ,Sociale,22.0,7,88.0,F,True
BRN988 ,Regolare Fedele,63.333333333333336,9,89.0,M,True
BRN991 ,Sociale,22.666666666666668,3,75.0,F,False
BRN993 ,Sociale,16.0,1,77.0,F,False
BRN996 ,Occasionale,1.0,1,25.0,M,False
BRN999 ,Regolare Fedele,76.25,8,75.0,F,True
BRP003 ,Super Agonista,202.25,4,70.0,M,False
BRP004 ,Nuovo Entusiasta,40.5,2,88.0,M,False
BRP008 ,Regolare Fedele,108.6,5,69.0,M,False
BRP010 ,Sociale,16.75,4,85.0,M,False
BRP011 ,Occasionale,9.25,8,78.0,M,True
BRP013 ,Super Agonista,121.0,9,68.0,M,True
BRP016 ,Super Agonista,112.44444444444444,9,79.0,M,True
BRP019 ,Occasionale,6.0,3,94.0,M,False
BRP020 ,Sociale,15.666666666666666,3,84.0,M,False
BRP025 ,Sociale,22.555555555555557,9,76.0,M,True
BRP026 ,Regolare Fedele,123.77777777777777,9,89.0,M,True
BRP028 ,Agonista Attivo,52.111111111111114,9,71.0,M,True
BRP038 ,Regolare Fedele,32.333333333333336,9,70.0,M,True
BRP039 ,Occasionale,3.0,1,41.0,M,False
BRP042 ,Agonista Attivo,130.5,8,71.0,M,True
BRP044 ,Occasionale,7.0,3,83.0,F,False
BRP046 ,Occasionale,7.5,2,101.0,M,False
BRP052 ,Occasionale,8.6,5,78.0,M,True
BRP054 ,Regolare Fedele,62.125,8,86.0,M,False
BRP066 ,Sociale,24.333333333333332,3,89.0,M,False
BRP071 ,Sociale,24.0,3,59.0,M,False
BRP072 ,Agonista Attivo,132.55555555555554,9,67.0,M,True
BRP111 ,Occasionale,1.0,1,78.0,M,False
BRP115 ,Sociale,27.0,8,86.0,M,True
BRP121 ,Sociale,17.5,8,36.0,M,False
BRP128 ,Occasionale,8.0,3,82.0,F,False
BRP130 ,Occasionale,1.5,2,77.0,M,False
BRP131 ,Regolare Fedele,37.5,6,75.0,M,False
BRP132 ,Regolare Fedele,71.33333333333333,9,82.0,M,True
BRP134 ,Sociale,27.5,6,81.0,M,False
BRP135 ,Regolare Fedele,42.57142857142857,7,34.0,M,False
BRP137 ,Occasionale,1.0,1,83.0,M,False
BRP140 ,Occasionale,4.5,2,23.0,M,False
BRP141 ,Occasionale,1.0,1,18.0,M,False
BRP143 ,Occasionale,5.666666666666667,3,69.0,M,True
BRP145 ,Occasionale,1.0,1,64.0,M,False
BRP146 ,Occasionale,3.0,1,76.0,M,True
BRP148 ,Occasionale,1.0,1,33.0,M,True
BRQ002 ,Occasionale,2.5,2,69.0,F,True
BRR003 ,Sociale,24.0,1,97.0,M,False
BRR005 ,Sociale,16.11111111111111,9,84.0,M,True
BRR013 ,Regolare,78.0,3,92.0,F,False
BRR022 ,Super Agonista,113.75,4,82.0,M,False
BRR024 ,Sociale,15.4,5,66.0,F,True
BRR026 ,Sociale,15.8,5,83.0,M,False
BRR031 ,Agonista Attivo,66.33333333333333,9,75.0,M,True
BRR039 ,Occasionale,3.5,2,91.0,M,False
BRR041 ,Regolare Fedele,44.0,8,78.0,F,False
BRR043 ,Occasionale,1.0,1,81.0,M,False
BRR047 ,Regolare,65.33333333333333,3,94.0,M,False
BRR048 ,Super Agonista,82.5,4,86.0,M,False
BRR049 ,Occasionale,4.0,1,87.0,F,False
BRR050 ,Regolare Fedele,33.55555555555556,9,75.0,M,True
BRR052 ,Occasionale,1.0,1,82.0,M,False
BRR053 ,Occasionale,3.0,2,76.0,F,False
BRR061 ,Sociale,20.666666666666668,3,91.0,M,False
BRR066 ,Regolare Fedele,86.57142857142857,7,80.0,F,True
BRR067 ,Regolare Fedele,73.42857142857143,7,86.0,M,True
BRR068 ,Sociale,20.555555555555557,9,69.0,M,True
BRR069 ,Sociale,10.0,2,90.0,F,False
BRR070 ,Regolare,34.666666666666664,3,79.0,M,False
BRR072 ,Sociale,16.833333333333332,6,82.0,M,True
BRR086 ,Sociale,13.2,5,68.0,F,False
BRR096 ,Sociale,23.166666666666668,6,75.0,M,False
BRR099 ,Sociale,12.0,1,106.0,F,False
BRR102 ,Sociale,16.5,8,81.0,M,True
BRR112 ,Agonista Attivo,55.0,9,53.0,M,True
BRR115 ,Regolare Fedele,36.0,9,84.0,M,True
BRR118 ,Occasionale,3.0,7,73.0,M,True
BRR124 ,Regolare Fedele,33.125,8,72.0,M,True
BRR128 ,Regolare Fedele,32.42857142857143,7,47.0,F,True
BRR138 ,Sociale,13.0,1,87.0,F,False
BRR142 ,Agonista Attivo,62.0,9,76.0,M,True
BRR153 ,Regolare Fedele,36.714285714285715,7,68.0,F,True
BRR160 ,Occasionale,2.5,2,53.0,M,False
BRR164 ,Regolare Fedele,43.875,8,67.0,F,True
BRR165 ,Sociale,21.0,3,73.0,M,False
BRR166 ,Sociale,19.571428571428573,7,85.0,F,False
BRR168 ,Occasionale,5.0,1,25.0,M,False
BRR172 ,Sociale,23.0,8,66.0,M,True
BRR173 ,Occasionale,2.0,1,64.0,F,False
BRR175 ,Occasionale,2.0,1,79.0,M,False
BRR176 ,Occasionale,1.0,1,50.0,M,False
BRR179 ,Sociale,13.5,2,47.0,M,False
BRR183 ,Regolare Fedele,44.55555555555556,9,71.0,F,True
BRR184 ,Regolare Fedele,38.5,8,74.0,F,True
BRR186 ,Sociale,10.0,1,55.0,F,False
BRR190 ,Occasionale,8.0,2,82.0,F,False
BRR192 ,Occasionale,8.0,2,88.0,F,False
BRR193 ,Sociale,13.6,5,56.0,F,False
BRR197 ,Occasionale,3.0,2,68.0,M,False
BRR198 ,Occasionale,5.0,2,86.0,M,False
BRR199 ,Regolare Fedele,124.55555555555556,9,80.0,M,True
BRR200 ,Sociale,13.0,4,76.0,M,False
BRR204 ,Regolare Fedele,73.42857142857143,7,57.0,F,True
BRR207 ,Sociale,11.0,1,86.0,F,False
BRR211 ,Nuovo Entusiasta,73.5,2,76.0,M,True
BRR213 ,Occasionale,7.2,5,60.0,F,True
BRR214 ,Occasionale,5.666666666666667,3,75.0,F,False
BRR215 ,Regolare Fedele,64.2,5,55.0,M,True
BRR218 ,Occasionale,8.0,1,63.0,M,False
BRR219 ,Sociale,22.5,4,85.0,M,True
BRR221 ,Regolare Fedele,95.22222222222223,9,83.0,M,True
BRR224 ,Occasionale,5.25,4,69.0,M,True
BRR226 ,Sociale,21.5,4,64.0,M,True
BRR228 ,Occasionale,2.0,1,90.0,F,False
BRR232 ,Occasionale,5.333333333333333,9,55.0,M,True
BRR280 ,Regolare Fedele,46.75,4,84.0,M,True
BRR295 ,Sociale,12.2,5,78.0,F,True
BRR296 ,Occasionale,1.0,1,34.0,F,False
BRR297 ,Super Agonista,184.44444444444446,9,79.0,F,True
BRR301 ,Occasionale,1.0,1,71.0,M,False
BRR302 ,Regolare,103.33333333333333,3,90.0,M,False
BRR303 ,Regolare Fedele,86.11111111111111,9,89.0,F,True
BRR305 ,Regolare Fedele,77.85714285714286,7,86.0,F,True
BRR312 ,Occasionale,1.0,1,89.0,F,False
BRR319 ,Sociale,14.0,3,91.0,M,False
BRR327 ,Sociale,17.0,4,88.0,M,False
BRR332 ,Regolare Fedele,36.0,9,60.0,M,True
BRR335 ,Regolare,48.0,3,77.0,M,False
BRR341 ,Agonista Attivo,112.11111111111111,9,75.0,F,True
BRR348 ,Occasionale,9.0,1,83.0,F,False
BRR359 ,Sociale,15.333333333333334,3,70.0,M,False
BRR389 ,Sociale,11.2,5,81.0,M,False
BRR391 ,Occasionale,4.0,3,56.0,F,False
BRR408 ,Occasionale,2.0,1,68.0,M,False
BRR409 ,Regolare Fedele,57.111111111111114,9,81.0,F,True
BRR418 ,Sociale,15.555555555555555,9,79.0,M,True
BRR435 ,Agonista Attivo,50.55555555555556,9,53.0,M,True
BRR444 ,Occasionale,5.333333333333333,3,87.0,M,False
BRR447 ,Regolare Fedele,56.25,4,99.0,F,False
BRR450 ,Sociale,14.0,2,88.0,F,False
BRR459 ,Regolare Fedele,84.5,8,78.0,M,False
BRR465 ,Occasionale,3.0,1,71.0,M,False
BRR471 ,Nuovo Entusiasta,41.0,2,86.0,M,False
BRR472 ,Sociale,11.0,1,78.0,M,False
BRR485 ,Occasionale,7.0,1,87.0,M,False
BRR486 ,Regolare Fedele,150.25,4,65.0,M,False
BRR487 ,Sociale,28.555555555555557,9,78.0,M,True
BRR514 ,Sociale,10.0,3,82.0,F,False
BRR522 ,Sociale,20.0,1,69.0,F,True
BRR523 ,Sociale,14.0,8,70.0,M,True
BRR525 ,Occasionale,6.0,1,90.0,F,False
BRR530 ,Occasionale,3.5,2,87.0,F,False
BRR544 ,Sociale,11.0,3,69.0,M,False
BRR572 ,Occasionale,4.0,1,85.0,M,False
BRR575 ,Regolare Fedele,30.0,9,75.0,M,True
BRR591 ,Sociale,16.285714285714285,7,62.0,F,False
BRR592 ,Sociale,24.4,5,65.0,M,True
BRR599 ,Occasionale,5.166666666666667,6,85.0,M,False
BRR608 ,Regolare Fedele,86.75,4,86.0,M,False
BRR615 ,Regolare Fedele,44.0,4,85.0,F,True
BRR624 ,Occasionale,7.333333333333333,3,88.0,M,False
BRR637 ,Super Agonista,119.66666666666667,9,68.0,F,True
BRR639 ,Sociale,17.875,8,71.0,M,True
BRR650 ,Sociale,17.5,4,79.0,M,True
BRR653 ,Sociale,21.833333333333332,6,77.0,F,False
BRR660 ,Sociale,22.88888888888889,9,50.0,M,True
BRR665 ,Sociale,22.444444444444443,9,40.0,M,True
BRR682 ,Occasionale,3.0,1,90.0,M,False
BRR683 ,Occasionale,1.0,1,90.0,M,False
BRR694 ,Sociale,16.0,2,71.0,M,False
BRR695 ,Sociale,23.8,5,77.0,M,False
BRR699 ,Sociale,29.0,1,82.0,F,False
BRR713 ,Sociale,10.625,8,81.0,M,True
BRR714 ,Sociale,27.0,5,52.0,M,True
BRR716 ,Sociale,10.5,4,67.0,M,True
BRR718 ,Regolare,33.0,1,65.0,F,False
BRR720 ,Regolare Fedele,83.77777777777777,9,66.0,F,True
BRR721 ,Sociale,12.0,1,72.0,F,False
BRR724 ,Occasionale,8.444444444444445,9,76.0,M,True
BRR736 ,Regolare Fedele,38.333333333333336,6,78.0,M,False
BRR739 ,Sociale,11.0,1,72.0,F,False
BRR762 ,Occasionale,9.0,1,75.0,F,False
BRR763 ,Occasionale,6.5,2,73.0,M,False
BRR767 ,Sociale,22.77777777777778,9,78.0,F,True
BRR773 ,Regolare Fedele,68.88888888888889,9,66.0,F,True
BRR778 ,Regolare Fedele,41.0,6,43.0,M,True
BRR779 ,Regolare Fedele,59.111111111111114,9,74.0,F,True
BRR785 ,Sociale,20.833333333333332,6,49.0,M,False
BRR792 ,Occasionale,7.375,8,84.0,M,True
BRR795 ,Occasionale,2.0,1,78.0,F,False
BRR797 ,Sociale,15.75,8,76.0,F,False
BRR798 ,Regolare Fedele,177.5,4,90.0,M,False
BRR800 ,Occasionale,9.75,4,79.0,F,False
BRR803 ,Regolare Fedele,35.285714285714285,7,79.0,F,False
BRR805 ,Sociale,17.75,4,88.0,F,False
BRR808 ,Sociale,14.666666666666666,3,79.0,F,False
BRR811 ,Occasionale,3.3333333333333335,3,70.0,F,False
BRR813 ,Occasionale,2.0,1,71.0,M,False
BRR814 ,Occasionale,2.6666666666666665,3,53.0,M,False
BRR821 ,Occasionale,2.0,1,,F,False
BRR822 ,Occasionale,1.0,1,22.0,F,False
BRR823 ,Occasionale,1.0,1,17.0,M,False
BRR824 ,Occasionale,1.0,1,,F,False
BRR832 ,Occasionale,2.0,1,18.0,F,False
BRR837 ,Occasionale,1.0,1,19.0,M,False
BRR838 ,Occasionale,1.0,1,15.0,F,False
BRR839 ,Occasionale,1.0,1,17.0,F,False
BRR840 ,Occasionale,4.0,1,23.0,M,False
BRR841 ,Occasionale,2.0,1,17.0,M,False
BRR847 ,Nuovo Entusiasta,40.5,2,66.0,F,True
BRR861 ,Occasionale,5.0,3,55.0,F,True
BRR862 ,Regolare,35.333333333333336,3,66.0,F,True
BRR864 ,Occasionale,7.0,1,66.0,M,False
BRR865 ,Sociale,12.5,2,59.0,F,True
BRR866 ,Occasionale,7.0,1,66.0,F,False
BRR873 ,Sociale,12.0,2,62.0,F,True
BRR874 ,Occasionale,1.0,1,57.0,M,True
BRR875 ,Occasionale,5.0,1,77.0,F,True
BRR876 ,Occasionale,8.0,1,69.0,M,True
BRR877 ,Nuovo Entusiasta,55.0,1,74.0,F,True
BRR880 ,Occasionale,8.0,1,67.0,M,True
BRR886 ,Occasionale,1.0,1,75.0,M,True
BRS002 ,Occasionale,6.0,2,85.0,F,False
BRS006 ,Regolare Fedele,38.666666666666664,6,89.0,F,False
BRS011 ,Occasionale,5.25,4,82.0,F,True
BRS015 ,Super Agonista,83.55555555555556,9,72.0,M,True
BRS016 ,Super Agonista,176.44444444444446,9,78.0,F,True
BRS033 ,Regolare Fedele,53.125,8,78.0,F,True
BRS037 ,Regolare Fedele,68.11111111111111,9,78.0,F,True
BRS038 ,Regolare Fedele,275.8888888888889,9,85.0,F,True
BRS046 ,Regolare Fedele,50.44444444444444,9,70.0,F,True
BRS048 ,Sociale,20.714285714285715,7,77.0,F,False
BRS051 ,Sociale,13.2,5,77.0,M,False
BRS054 ,Occasionale,1.0,1,45.0,M,False
BRS056 ,Regolare Fedele,37.2,5,86.0,F,False
BRS057 ,Regolare,39.333333333333336,3,66.0,F,True
BRS061 ,Occasionale,4.0,2,60.0,F,True
BRS071 ,Agonista Attivo,64.88888888888889,9,76.0,F,True
BRS073 ,Occasionale,5.0,1,81.0,F,False
BRS074 ,Regolare Fedele,44.25,4,96.0,F,False
BRS083 ,Regolare,81.0,3,90.0,F,False
BRS101 ,Occasionale,7.166666666666667,6,90.0,F,False
BRS108 ,Sociale,29.75,4,95.0,F,False
BRS119 ,Agonista Attivo,53.333333333333336,9,85.0,F,True
BRS122 ,Occasionale,9.333333333333334,3,88.0,F,False
BRS123 ,Occasionale,5.75,4,88.0,M,False
BRS130 ,Agonista Attivo,56.44444444444444,9,76.0,F,True
BRS131 ,Sociale,28.8,5,70.0,F,True
BRS147 ,Occasionale,4.111111111111111,9,74.0,F,True
BRS157 ,Occasionale,8.6,5,84.0,F,True
BRS163 ,Sociale,12.75,4,82.0,F,False
BRS174 ,Nuovo Entusiasta,96.0,2,83.0,F,False
BRS179 ,Occasionale,9.5,2,93.0,F,False
BRS186 ,Occasionale,5.5,2,77.0,F,True
BRS195 ,Regolare Fedele,56.333333333333336,9,77.0,F,True
BRS198 ,Regolare Fedele,83.16666666666667,6,84.0,F,False
BRS199 ,Occasionale,2.0,1,89.0,F,False
BRS225 ,Occasionale,8.0,3,88.0,F,False
BRS227 ,Regolare Fedele,39.333333333333336,9,86.0,F,True
BRS237 ,Regolare Fedele,30.444444444444443,9,67.0,F,True
BRS239 ,Occasionale,4.0,1,25.0,M,False
BRS240 ,Occasionale,1.5,2,26.0,M,False
BRS243 ,Occasionale,4.5,2,66.0,F,False
BRS244 ,Occasionale,1.0,1,,F,False
BRS245 ,Occasionale,2.0,2,19.0,F,False
BRS247 ,Occasionale,3.0,1,23.0,M,False
BRS250 ,Occasionale,1.0,1,17.0,F,False
BRT002 ,Regolare Fedele,41.833333333333336,6,85.0,M,False
BRT009 ,Super Agonista,169.55555555555554,9,77.0,F,True
BRT012 ,Occasionale,7.5,2,78.0,M,False
BRT018 ,Occasionale,3.5,2,86.0,F,False
BRT021 ,Occasionale,1.75,4,80.0,M,True
BRT025 ,Sociale,27.444444444444443,9,84.0,M,True
BRT034 ,Occasionale,2.0,6,67.0,M,True
BRT037 ,Sociale,15.5,4,78.0,M,False
BRT040 ,Occasionale,1.5,4,92.0,M,False
BRT041 ,Agonista Attivo,116.33333333333333,9,65.0,F,True
BRT043 ,Agonista Attivo,63.111111111111114,9,75.0,M,True
BRT045 ,Agonista Attivo,55.888888888888886,9,84.0,F,True
BRT049 ,Occasionale,5.0,3,73.0,M,False
BRT050 ,Occasionale,4.25,4,64.0,F,True
BRT053 ,Regolare,48.0,3,83.0,M,True
BRT054 ,Super Agonista,94.33333333333333,6,75.0,M,False
BRT055 ,Occasionale,9.428571428571429,7,71.0,M,False
BRT058 ,Sociale,14.666666666666666,3,95.0,M,False
BRT064 ,Occasionale,9.714285714285714,7,84.0,M,True
BRT072 ,Super Agonista,101.88888888888889,9,71.0,F,True
BRT074 ,Nuovo Entusiasta,40.0,2,94.0,F,False
BRT078 ,Occasionale,1.0,1,70.0,F,False
BRT079 ,Occasionale,3.0,1,55.0,M,False
BRT080 ,Regolare Fedele,55.4,5,91.0,F,False
BRT087 ,Regolare Fedele,42.55555555555556,9,56.0,M,True
BRT095 ,Regolare Fedele,62.857142857142854,7,81.0,M,True
BRT097 ,Agonista Attivo,102.66666666666667,9,62.0,F,True
BRT100 ,Regolare Fedele,38.888888888888886,9,84.0,F,True
BRT101 ,Occasionale,2.0,2,30.0,M,False
BRT105 ,Occasionale,5.4,5,80.0,F,False
BRT108 ,Sociale,11.75,4,58.0,M,False
BRT116 ,Regolare Fedele,56.5,8,54.0,F,True
BRT117 ,Regolare Fedele,37.8,5,77.0,M,False
BRT118 ,Occasionale,4.0,2,81.0,M,False
BRT123 ,Agonista Attivo,80.66666666666667,9,40.0,M,True
BRT124 ,Sociale,13.666666666666666,3,61.0,F,False
BRT126 ,Sociale,11.5,4,42.0,M,False
BRT129 ,Sociale,11.666666666666666,3,89.0,M,False
BRT130 ,Regolare,32.0,1,70.0,M,False
BRT147 ,Occasionale,1.0,1,26.0,F,False
BRT170 ,Sociale,10.88888888888889,9,62.0,M,True
BRT177 ,Sociale,24.0,3,84.0,F,False
BRT181 ,Sociale,11.0,3,85.0,F,False
BRT192 ,Regolare Fedele,61.55555555555556,9,81.0,M,True
BRT194 ,Agonista Attivo,68.44444444444444,9,72.0,F,True
BRT196 ,Regolare Fedele,46.875,8,61.0,F,True
