MmbCode,Eta,GareMedie,AnniPresenza,EngagementScore,RischioChurn,Regione
TLR004 ,65.0,4.2,5,14.121762225507913,CRITICO,TRT
PYT001 ,85.0,18.25,4,14.12494215596923,CRITICO,LAZ
FRM083 ,66.0,4.4,5,14.132851432013581,CRITICO,CAM
BND053 ,65.0,24.333333333333332,3,14.139763551177309,CRITICO,PIE
ZPZ002 ,81.0,5.333333333333333,3,14.157139471358935,CRITICO,SIC
RTN009 ,79.0,55.0,4,14.16064290016976,CRITICO,PIE
MSN278 ,79.0,49.0,2,14.180528057407386,CRITICO,LAZ
BTP001 ,71.0,5.6,5,14.199386671047588,CRITICO,LIG
THZ003 ,82.0,5.6,5,14.199386671047588,CRITICO,VEN
BNR020 ,75.0,16.666666666666668,3,14.201485847532474,CRITICO,LOM
FLM001 ,69.0,10.5,4,14.206163077031277,CRITICO,LOM
DLN207 ,86.0,5.8,5,14.210475877553256,CRITICO,VEN
SMN023 ,89.0,11.666666666666666,3,14.210494237413885,CRITICO,LAZ
PGT006 ,69.0,35.333333333333336,3,14.21399511011896,CRITICO,LAZ
CRN315 ,86.0,12.5,2,14.225689933594762,CRITICO,LAZ
CPC140 ,69.0,12.5,2,14.225689933594762,CRITICO,CAM
CHZ044 ,66.0,12.5,2,14.225689933594762,CRITICO,UMB
SPP001 ,89.0,15.666666666666666,3,14.227003487505797,CRITICO,LAZ
NTR016 ,82.0,6.0,4,14.235741941783967,CRITICO,LOM
RSL327 ,67.0,39.5,2,14.240182443828932,CRITICO,SIC
DGT059 ,56.0,3.75,4,14.249304565707948,CRITICO,LOM
MSD065 ,84.0,14.5,2,14.252100901735481,CRITICO,LAZ
LCR052 ,81.0,6.5,4,14.277083260947336,CRITICO,LAZ
GHN033 ,73.0,8.5,2,14.279580961838734,CRITICO,LOM
PRL300 ,69.0,47.0,3,14.282398022277986,CRITICO,MAR
CPC141 ,67.0,28.333333333333332,3,14.283772563719083,CRITICO,MAR
BRN279 ,69.0,5.5,4,14.32159257256302,CRITICO,LOM
PLN124 ,70.0,25.0,3,14.330021133491597,CRITICO,SIC
PRC311 ,78.0,8.2,5,14.34354635562127,CRITICO,VEN
CRZ172 ,70.0,12.5,4,14.351676049229905,CRITICO,PUG
MFN001 ,85.0,8.6,5,14.365724768632605,CRITICO,LOM
LNN028 ,88.0,8.6,5,14.365724768632605,CRITICO,TRT
TMN084 ,66.0,11.0,3,14.368295619556694,CRITICO,LAZ
LSN128 ,64.0,35.0,3,14.374629557461727,CRITICO,LIG
CPL035 ,65.0,8.8,5,14.376813975138273,CRITICO,VEN
QLS001 ,84.0,19.25,4,14.383473412287621,CRITICO,TOS
PLZ049 ,66.0,6.5,2,14.41679653930365,CRITICO,FRI
PCY001 ,57.0,33.75,4,14.440991138347457,CRITICO,SIC
BGR020 ,84.0,24.0,4,14.4780763589248,CRITICO,LAZ
RVG022 ,87.0,11.0,5,14.498795246700618,CRITICO,LOM
RLN009 ,72.0,5.0,3,14.516498100325695,CRITICO,LAZ
SLT120 ,70.0,43.666666666666664,3,14.569930863448239,CRITICO,VEN
DLZ067 ,70.0,61.333333333333336,3,14.582965654678201,CRITICO,TOS
MSG035 ,80.0,12.6,5,14.587508898745961,CRITICO,LAZ
MLR236 ,83.0,22.666666666666668,3,14.59395392345829,CRITICO,PUG
CRN955 ,63.0,31.0,2,14.596713034270376,CRITICO,LOM
GRN754 ,75.0,45.0,2,14.604363162290447,CRITICO,CAB
BSS066 ,65.0,33.666666666666664,3,14.608076881854585,CRITICO,VEN
BYN005 ,68.0,37.0,3,14.611608373925371,CRITICO,LIG
DCT058 ,75.0,28.0,3,14.61344980222192,CRITICO,FRI
VTL035 ,57.0,26.25,4,14.62008878083866,CRITICO,EMI
RZT032 ,61.0,4.333333333333333,3,14.629293766504869,CRITICO,SAR
PRN541 ,84.0,12.75,4,14.630517713137765,CRITICO,LOM
CSS059 ,78.0,18.0,3,14.68243491480649,CRITICO,LAZ
MRL747 ,81.0,14.6,5,14.69840096380264,CRITICO,TOS
LCR104 ,65.0,14.8,5,14.709490170308309,CRITICO,SAR
RNR044 ,66.0,40.5,4,14.71116459259553,CRITICO,SIC
TRR380 ,74.0,4.5,2,14.734454038602454,CRITICO,EMI
SLT124 ,51.0,4.5,2,14.734454038602454,CRITICO,LOM
VZC002 ,65.0,19.666666666666668,3,14.756435846836046,CRITICO,CAB
LGV004 ,62.0,25.75,4,14.794475237539693,CRITICO,PIE
BLN130 ,83.0,16.8,5,14.820382235364987,CRITICO,LOM
FLT079 ,86.0,42.0,4,14.823453766150308,CRITICO,VEN
BRV030 ,63.0,45.75,4,14.832277200586383,CRITICO,LAZ
VGL006 ,70.0,14.0,2,14.832641783266194,CRITICO,PIE
NPR010 ,69.0,8.4,5,14.863434640379413,CRITICO,LOM
MLL062 ,89.0,17.8,5,14.875828267893326,CRITICO,SIC
SGT043 ,70.0,28.666666666666668,3,14.880833557955787,CRITICO,PIE
GRR284 ,87.0,18.0,5,14.886917474398993,CRITICO,LOM
GRR164 ,70.0,10.333333333333334,3,14.887868086551322,CRITICO,LOM
FRL560 ,83.0,19.75,4,14.93873266423341,CRITICO,LAZ
CRN946 ,63.0,11.333333333333334,3,14.940679085610778,CRITICO,LAZ
LBS035 ,84.0,9.0,3,14.957761537911509,CRITICO,SAR
DLN475 ,66.0,15.0,3,14.964702372126375,CRITICO,ABR
FBC006 ,73.0,3.3333333333333335,3,14.972671209082371,CRITICO,LAZ
MRM040 ,77.0,3.3333333333333335,3,14.972671209082373,CRITICO,LOM
MGD029 ,84.0,24.25,4,14.977391944812368,CRITICO,TOS
MRS038 ,77.0,19.8,5,14.986720332950004,CRITICO,TOS
CPS048 ,79.0,4.2,5,14.98733838317881,CRITICO,LOM
CNL333 ,80.0,7.666666666666667,3,14.98993756738733,CRITICO,ABR
RZL070 ,82.0,7.666666666666667,3,14.98993756738733,CRITICO,VEN
MNL502 ,69.0,25.75,4,15.013413832092326,CRITICO,TOS
ZMN011 ,76.0,3.3333333333333335,3,15.061696109435449,CRITICO,LOM
CLL344 ,76.0,21.2,5,15.064344778489678,CRITICO,LAZ
VNL171 ,83.0,21.2,5,15.064344778489678,CRITICO,TOS
VRL088 ,75.0,18.0,4,15.065575006921105,CRITICO,TOS
BRT365 ,72.0,21.4,5,15.075433984995346,CRITICO,LOM
RTN014 ,67.0,25.0,4,15.084269953746398,CRITICO,SAR
CSR343 ,56.0,58.75,4,15.090265007304565,CRITICO,LAZ
GNN211 ,83.0,22.0,5,15.10870160451235,CRITICO,SIC
CRL809 ,70.0,13.666666666666666,3,15.112993588106278,CRITICO,SAR
SLR051 ,83.0,28.25,4,15.113358965934125,CRITICO,LOM
RMZ035 ,80.0,22.4,5,15.130880017523685,CRITICO,LAZ
MRR055 ,83.0,22.4,5,15.130880017523685,CRITICO,TOS
MSL263 ,79.0,3.6666666666666665,3,15.197825113235794,CRITICO,PUG
GLN364 ,74.0,10.666666666666666,3,15.202839934472056,CRITICO,LAZ
NPL020 ,76.0,7.666666666666667,3,15.212937350038505,CRITICO,LAZ
SVL029 ,66.0,35.5,4,15.222154409489383,CRITICO,SAR
GRD226 ,67.0,38.5,2,15.236326246962843,CRITICO,LAZ
DMR148 ,85.0,24.75,4,15.23965292085465,CRITICO,LOM
CCN208 ,62.0,21.5,2,15.248487027228736,CRITICO,PIE
BLT176 ,69.0,12.666666666666666,3,15.261498137626457,CRITICO,LOM
DMN219 ,68.0,3.5,4,15.27217835162595,CRITICO,MAR
RGN020 ,68.0,16.25,4,15.277004842634394,CRITICO,EMI
MRX067 ,74.0,8.0,2,15.285639789414542,CRITICO,SAR
MCG005 ,81.0,8.0,2,15.285639789414542,CRITICO,EMI
SRT039 ,93.0,40.5,2,15.336434313526512,CRITICO,LAZ
CRC465 ,85.0,12.666666666666666,3,15.350828469694857,CRITICO,PUG
FRB008 ,71.0,12.666666666666666,3,15.350828469694857,CRITICO,EMI
DRN200 ,70.0,43.25,4,15.356173211756323,CRITICO,PIE
DBR071 ,56.0,77.33333333333333,3,15.366790458211078,CRITICO,LAZ
CNR333 ,57.0,35.5,2,15.376002386367931,CRITICO,SIC
RMD071 ,65.0,16.75,4,15.391344622243327,CRITICO,MAR
PSL197 ,80.0,18.333333333333332,3,15.418644571067466,CRITICO,SAR
FRZ129 ,73.0,13.6,5,15.439080295541943,CRITICO,TOS
SNS003 ,76.0,28.0,5,15.441377799682384,CRITICO,LOM
HLL003 ,66.0,21.6,5,15.468851143922425,CRITICO,LOM
NSG001 ,85.0,8.25,4,15.474181466914779,CRITICO,EMI
GRL580 ,68.0,7.0,5,15.477720160762548,CRITICO,LAZ
BRM115 ,74.0,36.5,2,15.481058420136563,CRITICO,EMI
GVP008 ,71.0,3.6,5,15.523838748731343,CRITICO,LAZ
FRL146 ,77.0,9.333333333333334,3,15.531770456930282,CRITICO,PIE
CRL130 ,65.0,73.0,2,15.537266006693986,CRITICO,SIC
CTN044 ,63.0,2.5,2,15.541882468593244,CRITICO,ABR
RLL024 ,44.0,2.5,2,15.541882468593244,CRITICO,CAB
GGR052 ,88.0,2.5,2,15.541882468593244,CRITICO,LAZ
GHN086 ,64.0,2.5,2,15.541882468593244,CRITICO,LIG
RMS044 ,67.0,2.5,2,15.541882468593244,CRITICO,LOM
PNN278 ,84.0,2.5,2,15.541882468593244,CRITICO,MAR
MSL321 ,64.0,2.5,2,15.541882468593244,CRITICO,LOM
DST015 ,84.0,2.5,2,15.541882468593244,CRITICO,LOM
RSN451 ,81.0,2.5,2,15.541882468593244,CRITICO,PIE
YLD001 ,57.0,2.5,2,15.541882468593244,CRITICO,LAZ
MLL295 ,60.0,2.5,2,15.541882468593244,CRITICO,PUG
FLG005 ,70.0,2.5,2,15.541882468593244,CRITICO,SAR
MRL899 ,67.0,2.5,2,15.541882468593244,CRITICO,LOM
BNN531 ,79.0,2.5,2,15.541882468593244,CRITICO,LAZ
BCL112 ,59.0,2.5,2,15.541882468593244,CRITICO,TOS
PZT011 ,77.0,2.5,2,15.541882468593244,CRITICO,TRT
GSR095 ,57.0,2.5,2,15.541882468593244,CRITICO,FRI
MNR524 ,63.0,11.5,2,15.568184929631455,CRITICO,EMI
CRD211 ,84.0,16.75,4,15.575394614935195,CRITICO,EMI
FDL016 ,80.0,7.0,4,15.61388161405592,CRITICO,LAZ
LNK005 ,80.0,23.0,2,15.626283901515642,CRITICO,VEN
VSV007 ,73.0,7.75,4,15.62635000035074,CRITICO,TOS
BDL040 ,65.0,27.75,4,15.628947143694516,CRITICO,LIG
GTC044 ,72.0,35.333333333333336,3,15.633104726613208,CRITICO,PIE
GGL037 ,89.0,12.0,3,15.65370108103983,CRITICO,LAZ
BCC088 ,68.0,7.333333333333333,3,15.656796251849357,CRITICO,LAZ
MRD002 ,84.0,17.0,4,15.656989945034832,CRITICO,LOM
BRC631 ,84.0,23.0,3,15.657128124547366,CRITICO,LOM
GDN028 ,72.0,7.0,3,15.663875386104591,CRITICO,LAZ
CRL621 ,70.0,9.333333333333334,3,15.692232460805837,CRITICO,LOM
RPN012 ,70.0,22.0,3,15.695155208850844,CRITICO,PIE
CTL097 ,65.0,17.666666666666668,3,15.695858631404912,CRITICO,LIG
VNG009 ,68.0,24.2,5,15.704433446927958,CRITICO,MAR
FLV012 ,80.0,20.0,3,15.730363739997674,CRITICO,LAZ
FLN096 ,59.0,6.0,2,15.73594358244243,CRITICO,LOM
MTC028 ,76.0,6.0,2,15.73594358244243,CRITICO,CAB
RFQ001 ,69.0,6.666666666666667,3,15.743504374255984,CRITICO,MAR
BNC257 ,70.0,28.0,5,15.748628926269848,CRITICO,LOM
MRR741 ,70.0,32.666666666666664,3,15.761627870725844,CRITICO,SAR
BRX178 ,80.0,4.666666666666667,3,15.76214670133498,CRITICO,LOM
RTN024 ,78.0,4.666666666666667,3,15.76214670133498,CRITICO,LOM
FLL037 ,84.0,13.25,4,15.774872534279474,CRITICO,PIE
DVL063 ,72.0,11.0,3,15.781160759725585,CRITICO,LAZ
DNR214 ,65.0,47.5,4,15.805141055067192,CRITICO,PIE
RSN456 ,74.0,18.0,3,15.848121829869662,CRITICO,LAZ
VTZ014 ,68.0,13.0,4,15.854516454567499,CRITICO,LAZ
FNN146 ,72.0,13.25,4,15.872480000673828,CRITICO,FRI
MNS108 ,76.0,19.4,5,15.878125228152292,CRITICO,LAZ
BNL076 ,77.0,57.5,2,15.914941703710134,CRITICO,LOM
CCZ064 ,66.0,13.333333333333334,3,15.918549818211968,CRITICO,LOM
MNN587 ,82.0,4.0,4,15.920480718031316,CRITICO,PIE
LLC037 ,79.0,9.5,2,15.930004696291615,CRITICO,LAZ
CRS052 ,72.0,9.5,2,15.930004696291615,CRITICO,LAZ
ZZR032 ,60.0,30.5,2,15.971979663217613,CRITICO,MAR
FRR347 ,82.0,10.75,4,15.978393200967375,CRITICO,LAZ
PNZ040 ,80.0,28.0,4,16.002955717257763,CRITICO,TOS
CRR290 ,86.0,6.2,5,16.01805060938851,CRITICO,LOM
DRD006 ,63.0,18.0,3,16.02263251533125,CRITICO,SIC
VLR053 ,87.0,23.2,5,16.026119634441912,CRITICO,TOS
DDV002 ,90.0,8.0,4,16.04176639947704,CRITICO,BAS
BNL465 ,37.0,31.0,2,16.045604077122064,CRITICO,PIE
PZL018 ,66.0,12.75,4,16.06766218855047,CRITICO,LOM
FRB024 ,57.0,67.5,2,16.10191148027504,CRITICO,PIE
PLZ035 ,63.0,13.0,2,16.124065810140802,CRITICO,UMB
PST108 ,74.0,2.3333333333333335,3,16.142199333544013,CRITICO,UMB
PVR039 ,60.0,2.3333333333333335,3,16.142199333544013,CRITICO,LOM
BCL028 ,78.0,2.3333333333333335,3,16.142199333544013,CRITICO,TOS
CRL783 ,72.0,2.3333333333333335,3,16.142199333544013,CRITICO,UMB
PVD003 ,63.0,2.3333333333333335,3,16.142199333544013,CRITICO,LOM
NVC002 ,70.0,2.3333333333333335,3,16.142199333544013,CRITICO,LOM
LTR014 ,84.0,2.3333333333333335,3,16.142199333544013,CRITICO,LAZ
PCL047 ,70.0,36.666666666666664,3,16.172043705911687,CRITICO,LAZ
RMT019 ,71.0,6.333333333333333,3,16.19039572304995,CRITICO,PIE
ZCR055 ,69.0,20.0,4,16.2094166335826,CRITICO,VEN
NNC041 ,47.0,18.666666666666668,3,16.22932390386912,CRITICO,TOS
CCS035 ,71.0,64.33333333333333,3,16.259885603715773,CRITICO,LAZ
FLR029 ,55.0,12.666666666666666,3,16.268817691293755,CRITICO,EMI
LLC047 ,60.0,21.0,2,16.280399042323296,CRITICO,LAZ
SPN237 ,89.0,31.333333333333332,3,16.309276224837614,CRITICO,LAZ
BRN236 ,75.0,16.5,2,16.318126923989986,CRITICO,UMB
SCR238 ,72.0,9.75,4,16.321823513287804,CRITICO,MAR
PCR179 ,68.0,27.666666666666668,3,16.32767782750509,CRITICO,ABR
TGN013 ,69.0,34.5,2,16.364615286487485,CRITICO,LOM
NBC012 ,75.0,18.8,5,16.36976636391373,CRITICO,LIG
ZNP015 ,71.0,23.333333333333332,3,16.382527760619084,CRITICO,PIE
MRT432 ,81.0,7.5,2,16.413320010383295,CRITICO,SAR
FRN011 ,82.0,7.5,2,16.413320010383295,CRITICO,LOM
RCN029 ,67.0,7.5,2,16.413320010383295,CRITICO,PIE
MSZ065 ,63.0,13.0,4,16.419495010786363,CRITICO,TOS
MGN090 ,85.0,24.25,4,16.43318851471341,CRITICO,TOS
FRD242 ,83.0,26.5,4,16.442790523673896,CRITICO,LAZ
DLG086 ,72.0,8.75,4,16.474456430787832,CRITICO,TOS
PRC363 ,25.0,53.0,2,16.490214246663733,CRITICO,LOM
CRL816 ,55.0,15.333333333333334,3,16.49539553383349,CRITICO,SIC
FRR605 ,72.0,6.0,2,16.513231750725588,CRITICO,EMI
RMN056 ,89.0,45.0,3,16.513887792851133,CRITICO,LOM
RNC106 ,64.0,42.333333333333336,3,16.54152280450216,CRITICO,LIG
MLL285 ,72.0,6.666666666666667,3,16.54890579475112,CRITICO,SAR
DVN011 ,62.0,24.0,3,16.580896793988348,CRITICO,MAR
LPM002 ,68.0,19.666666666666668,3,16.590429725076703,CRITICO,TOS
GBD022 ,85.0,20.5,2,16.592179521339588,CRITICO,VEN
MSL315 ,65.0,43.5,2,16.592957968229324,CRITICO,LAZ
RML168 ,71.0,15.5,2,16.606720236129007,CRITICO,CAB
BLT042 ,68.0,27.0,5,16.614999212230092,CRITICO,LIG
GRN743 ,70.0,43.666666666666664,3,16.6270406805442,CRITICO,SAR
PSS034 ,84.0,4.0,2,16.635204061937962,CRITICO,LOM
NPL026 ,56.0,4.0,2,16.635204061937962,CRITICO,VEN
SCT227 ,71.0,4.0,2,16.635204061937962,CRITICO,LAZ
ZRL006 ,63.0,4.0,2,16.635204061937962,CRITICO,LOM
DMN006 ,73.0,4.0,2,16.635204061937962,CRITICO,VEN
PST113 ,65.0,43.0,2,16.680993695532877,CRITICO,LAZ
MZT013 ,65.0,40.666666666666664,3,16.688394868994436,CRITICO,PIE
CHS017 ,67.0,17.25,4,16.69601864829549,CRITICO,ABR
BRX191 ,69.0,21.0,3,16.715004227294507,CRITICO,SAR
DGL145 ,58.0,22.666666666666668,3,16.71540563895636,CRITICO,PIE
CSL062 ,65.0,18.333333333333332,3,16.7458975015292,CRITICO,LIG
MRC402 ,78.0,2.75,4,16.756784979475608,CRITICO,LOM
BRZ257 ,61.0,19.0,3,16.75880054853402,CRITICO,TOS
CSC022 ,69.0,36.5,2,16.78138070807436,CRITICO,LAZ
BTR155 ,74.0,14.0,5,16.81295134294882,CRITICO,LAZ
LCT028 ,87.0,12.4,5,16.874822322596497,CRITICO,SIC
MNC348 ,66.0,11.5,4,16.882065203124185,CRITICO,LIG
RSL329 ,69.0,16.0,2,16.88461128687418,CRITICO,LOM
GCC011 ,87.0,14.6,5,16.904778446047374,CRITICO,PUG
VCL031 ,90.0,9.0,2,16.912434224579656,CRITICO,TRT
DSD009 ,70.0,5.166666666666667,6,16.95313783472975,CRITICO,LOM
VSM009 ,74.0,20.6,5,16.961186293594345,CRITICO,TRT
VTT032 ,86.0,3.0,3,16.96372573676466,CRITICO,LOM
FBR051 ,57.0,3.0,3,16.96372573676466,CRITICO,EMI
MRX055 ,53.0,3.0,3,16.96372573676466,CRITICO,LOM
MRX052 ,81.0,3.0,3,16.96372573676466,CRITICO,PIE
PLR067 ,74.0,17.666666666666668,3,16.965370509807272,CRITICO,LAZ
LMN126 ,86.0,20.666666666666668,3,16.9675988704592,CRITICO,MAR
LGT039 ,70.0,15.0,3,16.97752382125842,CRITICO,LAZ
MNN723 ,72.0,2.25,4,17.005095453530643,CRITICO,LAZ
GRN421 ,61.0,13.666666666666666,3,17.01725577639103,CRITICO,PUG
LBC023 ,76.0,6.333333333333333,6,17.01782487267948,CRITICO,PIE
PPN023 ,81.0,19.0,3,17.021252964559523,CRITICO,LOM
CGR012 ,70.0,29.75,4,17.02892326175603,CRITICO,LOM
DBL099 ,61.0,12.666666666666666,3,17.038869422473162,CRITICO,ABR
MRR830 ,70.0,9.0,3,17.04109487124484,CRITICO,PIE
RBT046 ,77.0,25.666666666666668,3,17.059454249767658,CRITICO,TOS
LNN061 ,56.0,6.2,5,17.081073863152675,CRITICO,PIE
RNR115 ,70.0,14.666666666666666,3,17.08375996749496,CRITICO,LOM
CLN207 ,80.0,16.333333333333332,3,17.09169251366639,CRITICO,LAZ
MSN363 ,69.0,2.75,4,17.11504554543728,CRITICO,SAR
VNG005 ,71.0,16.0,2,17.143601653323053,CRITICO,LAZ
BSP005 ,77.0,9.166666666666666,6,17.174921964843104,CRITICO,LAZ
LVR018 ,67.0,16.75,4,17.175350467660287,CRITICO,MAR
RZL052 ,82.0,9.5,6,17.193403975685886,CRITICO,PIE
PSN050 ,71.0,9.5,6,17.193403975685886,CRITICO,SAR
CRS092 ,80.0,11.666666666666666,3,17.194215788918683,CRITICO,LAZ
GNL061 ,89.0,10.333333333333334,3,17.20360406416458,CRITICO,FRI
PRS043 ,87.0,25.0,4,17.215666409165095,CRITICO,LOM
MGL006 ,83.0,5.5,2,17.26230140395089,CRITICO,CAM
BRC634 ,60.0,5.5,2,17.26230140395089,CRITICO,EMI
VLL252 ,67.0,5.5,2,17.26230140395089,CRITICO,LOM
MGC107 ,81.0,5.5,2,17.26230140395089,CRITICO,LOM
RBN096 ,82.0,12.0,3,17.26686677610474,CRITICO,LAZ
WNV002 ,86.0,16.0,5,17.28035108466826,CRITICO,LOM
BLG036 ,73.0,20.6,5,17.282794727841104,CRITICO,PIE
RDL059 ,77.0,19.0,5,17.28665230643751,CRITICO,ABR
FNN160 ,63.0,17.0,4,17.290885314946763,CRITICO,LAZ
GRN299 ,53.0,6.0,3,17.29966776080394,CRITICO,LOM
LLC052 ,69.0,10.5,2,17.30304100432284,CRITICO,SAR
NGN015 ,77.0,17.2,5,17.305039437394253,CRITICO,LAZ
GVT006 ,70.0,41.5,2,17.329187575667994,CRITICO,TOS
GNL004 ,85.0,12.0,6,17.332019057006733,CRITICO,PIE
MLR248 ,87.0,37.666666666666664,3,17.360735639995617,CRITICO,LOM
FRG046 ,84.0,10.5,4,17.37113267588565,CRITICO,PIE
RNL041 ,81.0,71.0,3,17.375046988988757,CRITICO,LOM
BTC092 ,67.0,11.5,4,17.392432297243044,CRITICO,PIE
YLZ002 ,63.0,11.5,4,17.392432297243044,CRITICO,PIE
VND062 ,75.0,12.666666666666666,6,17.403212341403982,CRITICO,MAR
TNP006 ,65.0,16.666666666666668,3,17.425709632807113,CRITICO,MAR
MSR314 ,70.0,27.0,2,17.43170692727528,CRITICO,PIE
SCS029 ,76.0,9.0,3,17.438751315333384,CRITICO,LAZ
CRC079 ,92.0,15.25,4,17.440827227077996,CRITICO,FRI
PDC026 ,77.0,14.0,6,17.44291112206341,CRITICO,LOM
RBL091 ,70.0,22.333333333333332,3,17.449182680334825,CRITICO,SIC
DNN301 ,72.0,48.0,3,17.45493783102948,CRITICO,SIC
VNS004 ,87.0,30.333333333333332,3,17.470928624900324,CRITICO,VEN
SPG017 ,76.0,7.0,3,17.48347924007348,CRITICO,SAR
TDC010 ,66.0,4.666666666666667,3,17.484175938520906,CRITICO,EMI
BNZ012 ,70.0,6.2,5,17.493104509316638,CRITICO,LAZ
STD063 ,50.0,15.0,6,17.49835715459175,CRITICO,TOS
NDM001 ,72.0,10.0,3,17.4989242246895,CRITICO,ABR
NGT064 ,75.0,35.5,2,17.509978602925994,CRITICO,SAR
GRN152 ,67.0,15.333333333333334,6,17.51683916543453,CRITICO,VAO
FRZ046 ,73.0,15.5,6,17.52608017085592,CRITICO,VEN
NSG009 ,71.0,10.0,6,17.532989511949562,CRITICO,MAR
LNZ016 ,85.0,15.833333333333334,6,17.5445621816987,CRITICO,EMI
VND018 ,75.0,15.833333333333334,6,17.5445621816987,CRITICO,MAR
TRM040 ,76.0,21.333333333333332,3,17.564216815927132,CRITICO,CAB
GRR093 ,71.0,16.5,6,17.58152620338426,CRITICO,EMI
DZT002 ,82.0,16.5,6,17.58152620338426,CRITICO,TOS
LNN265 ,71.0,6.0,2,17.581732583819303,CRITICO,LAZ
CLN063 ,78.0,8.75,4,17.594781779994154,CRITICO,LIG
BLR258 ,87.0,4.6,5,17.594800663256443,CRITICO,LOM
BLN446 ,76.0,6.8,5,17.598686293215476,CRITICO,MAR
TRM013 ,56.0,31.0,2,17.602521584441728,CRITICO,VEN
BRT508 ,77.0,4.5,4,17.619229050135637,CRITICO,PIE
BLL399 ,52.0,19.5,2,17.634195645101137,CRITICO,LOM
CLN123 ,67.0,37.666666666666664,3,17.640648547935275,CRITICO,LIG
SRM022 ,79.0,10.333333333333334,3,17.646463619830108,CRITICO,VEN
TRL069 ,78.0,12.5,4,17.648482012551273,CRITICO,EMI
PRN005 ,85.0,34.8,5,17.66843548787065,CRITICO,LIG
VTT005 ,74.0,5.333333333333333,3,17.67594596342025,CRITICO,PIE
CRD298 ,67.0,7.0,2,17.685425636006165,CRITICO,PIE
SPC024 ,67.0,21.666666666666668,3,17.686959277246956,CRITICO,LIG
MLR152 ,67.0,45.666666666666664,3,17.696724049266134,CRITICO,SIC
MNR066 ,85.0,8.4,5,17.69910047082664,CRITICO,LAZ
PVN031 ,81.0,8.333333333333334,3,17.702129609881563,CRITICO,PUG
CNN443 ,29.0,34.0,4,17.70733263565038,CRITICO,PIE
SSS026 ,43.0,8.666666666666666,3,17.719718032548403,CRITICO,LOM
CSR340 ,85.0,57.333333333333336,3,17.731550027915247,CRITICO,SAR
BLL091 ,80.0,35.0,3,17.746959104986363,CRITICO,LAZ
RVN021 ,76.0,19.5,6,17.747864300969276,CRITICO,LIG
TTL014 ,73.0,24.8,5,17.759440573763676,CRITICO,LAZ
VLL193 ,88.0,29.75,4,17.76465195828562,CRITICO,LAZ
DRR126 ,40.0,52.0,3,17.764986866702237,CRITICO,LAZ
CPT083 ,77.0,19.833333333333332,6,17.766346311812057,CRITICO,VEN
RPT005 ,76.0,29.4,5,17.780714684640476,CRITICO,LAZ
GSN045 ,65.0,4.2,5,17.782972782073156,CRITICO,CAM
FLC022 ,75.0,20.5,6,17.803310333497617,CRITICO,TRT
TRN367 ,78.0,29.6,5,17.80357116701726,CRITICO,LAZ
SCZ051 ,86.0,20.666666666666668,6,17.812551338919004,CRITICO,VEN
DBS006 ,84.0,38.2,5,17.816063468965787,CRITICO,LAZ
BRS011 ,82.0,5.25,4,17.819056295529755,CRITICO,CAB
DMR017 ,76.0,46.333333333333336,3,17.824238634654158,CRITICO,PIE
CNC064 ,79.0,21.0,6,17.831033349761785,CRITICO,VEN
GSL107 ,63.0,33.0,2,17.832194692316737,CRITICO,PIE
BLD033 ,58.0,50.0,3,17.838701038856392,CRITICO,LOM
QRG004 ,84.0,16.0,3,17.8446923160514,CRITICO,LAZ
RGD031 ,65.0,10.333333333333334,3,17.87229157690708,CRITICO,VEN
LGL002 ,76.0,11.5,4,17.880778221073804,CRITICO,PIE
DDN011 ,61.0,13.5,2,17.893431144598438,CRITICO,ABR
GLL291 ,67.0,13.5,2,17.893431144598438,CRITICO,PIE
MSZ012 ,60.0,22.666666666666668,6,17.923443403975682,CRITICO,VAO
BLN463 ,79.0,53.0,3,17.925865641999202,CRITICO,EMI
GCB002 ,75.0,7.25,4,17.935747212851147,CRITICO,EMI
SRL010 ,78.0,5.75,4,17.94229724028247,CRITICO,LAZ
MSN294 ,72.0,5.75,4,17.94229724028247,CRITICO,LAZ
GNN308 ,59.0,8.166666666666666,6,17.945519588984116,CRITICO,LOM
BLN466 ,73.0,9.5,2,17.946699644235792,CRITICO,EMI
RGL142 ,76.0,23.166666666666668,6,17.951166420239854,CRITICO,VEN
VNN215 ,64.0,8.0,3,17.95733883313079,CRITICO,TOS
RSZ002 ,68.0,15.0,3,17.962993717825498,CRITICO,VEN
DTS014 ,57.0,13.0,4,17.990014544283788,CRITICO,LAZ
SNN118 ,84.0,12.5,6,17.995395187360852,CRITICO,PIE
SQR018 ,69.0,12.0,4,17.99977309648091,CRITICO,PUG
VRN170 ,54.0,8.5,2,18.00119559966267,CRITICO,PUG
DLC051 ,65.0,8.5,2,18.00119559966267,CRITICO,LOM
CRR541 ,79.0,9.6,5,18.025098291648252,CRITICO,LOM
ZCL053 ,69.0,34.5,2,18.02753054087489,CRITICO,CAB
DLN326 ,73.0,14.333333333333334,6,18.04475899377248,CRITICO,CAM
TLL033 ,81.0,19.333333333333332,6,18.050694198056934,CRITICO,LAZ
MRL021 ,77.0,8.25,4,18.056178187546923,CRITICO,SIC
CTT029 ,88.0,82.0,2,18.06341260392641,CRITICO,LOM
GRR493 ,80.0,58.0,5,18.083176041719607,CRITICO,SAR
